episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
820,0,7,91.28999999999999,
825,0,9,90.82000000000001,
830,0,8,90.4,
835,0,9,91.51,
840,0,7,90.84,
845,0,12,90.78999999999999,
850,0,10,91.77,
855,0,12,90.78,
860,0,14,91.12,
865,0,12,90.08,
870,0,8,91.69000000000001,
875,0,6,90.55,
880,0,5,91.05,
885,0,5,90.48,
890,0,12,90.53999999999999,
895,0,11,90.13999999999999,
900,0,10,89.51,
905,0,12,90.89999999999999,
910,0,15,91.17,
915,0,9,91.21000000000001,
920,0,9,89.88,
925,0,14,90.77,
930,0,13,90.37,
935,0,12,91.92,
940,0,14,91.39,
945,0,16,90.55,
950,0,10,91.86,
955,0,8,91.67999999999999,
960,0,12,90.56,
965,0,13,90.38,
970,0,15,91.03999999999999,
975,0,11,91.55,
980,0,5,90.12,
985,0,4,91.23,
990,0,5,90.4,
995,0,6,90.42999999999999,
1000,0,7,90.12,
1005,0,8,91.28999999999999,
1010,0,10,91.25,
1015,0,9,92.25999999999999,
1020,0,5,91.22,
1025,0,6,90.78999999999999,
1030,0,3,91.0,
1035,0,10,90.14,
1040,0,5,91.52,
1045,0,8,91.48,
1050,0,8,90.39,
1055,0,8,91.42,
1060,0,10,92.39999999999999,
1065,0,6,90.31,
1070,0,6,90.52,
1075,0,6,91.71000000000001,
1080,0,7,92.56,
1085,0,5,90.50999999999999,
1090,0,9,92.26,
1095,0,8,90.69,
1100,0,10,91.06,
1105,0,9,91.42,
1110,0,9,92.28,
1115,0,10,89.77,
1120,0,8,90.74,
1125,0,2,89.53999999999999,
1130,0,6,91.22,
1135,0,9,91.67999999999999,
1140,0,6,90.55000000000001,
1145,0,7,90.6,
1150,0,11,91.75999999999999,
1155,0,9,90.76,
1160,0,8,90.33,
1165,0,12,91.45,
1170,0,8,91.8,
1175,0,10,90.59,
1180,0,6,92.14,
1185,0,3,92.21,
1190,0,7,90.52,
1195,0,5,91.62,
1200,0,6,91.4,
1205,0,7,91.56,
1210,0,9,89.38,
1215,0,6,91.47000000000001,
1220,0,5,91.24,
1225,0,6,89.92,
1230,0,14,91.19,
1235,0,3,90.94,
1240,0,6,91.41,
1245,0,6,90.96,
1250,0,8,91.53,
1255,0,7,90.08999999999999,
1260,0,4,91.5,
1265,0,7,90.13,
1270,0,3,91.08999999999999,
1275,0,5,92.03999999999999,
1280,0,7,90.32,
1285,0,10,91.0,
1290,0,7,90.3,
1295,0,6,91.63,
1300,0,7,90.72,
1305,0,9,90.24,
1310,0,7,89.63000000000001,
1315,0,10,89.94,
1320,0,4,92.12,
1325,0,10,91.36999999999999,
1330,0,7,90.49000000000001,
1335,0,10,90.8,
1340,0,6,90.18,
1345,0,7,91.4,
1350,0,6,92.48,
1355,0,12,91.53999999999999,
1360,0,4,90.86999999999999,
1365,0,7,91.14,
1370,0,5,91.27000000000001,
1375,0,6,90.62,
1380,0,6,90.17,
1385,0,3,91.39999999999999,
1390,0,5,91.6,
1395,0,5,90.1,
1400,0,6,91.0,
1405,0,3,90.95,
1410,0,7,89.98,
1415,0,9,90.6,
1420,0,7,89.98,
1425,0,7,91.69,
1430,0,6,90.2,
1435,0,5,91.17999999999999,
1440,0,6,90.33999999999999,
1445,0,9,91.08,
1450,0,9,91.39,
1455,0,8,92.15,
1460,0,8,90.11999999999999,
1465,0,5,90.16000000000001,
1470,0,5,90.11,
1475,0,6,91.3,
1480,0,7,91.64,
1485,0,7,89.67,
1490,0,9,90.16000000000001,
1495,0,7,90.36,
1500,0,6,91.74000000000001,
1505,0,5,90.36999999999999,
1510,0,5,91.28,
1515,0,6,91.07,
1520,0,4,90.95,
1525,0,5,90.24000000000001,
1530,0,7,90.53999999999999,
1535,0,8,90.33,
1540,0,5,89.54,
1545,0,2,90.45,
1550,0,5,91.01,
1555,0,6,90.89,
1560,0,9,89.83999999999999,
1565,0,8,91.19,
1570,0,7,91.39999999999999,
1575,0,8,90.82000000000001,
1580,0,5,89.91999999999999,
1585,0,8,90.66,
1590,0,6,91.3,
1595,0,6,91.03999999999999,
1600,0,6,90.14999999999999,
1605,0,5,92.8,
1610,0,6,91.88,
1615,0,6,91.55000000000001,
1620,0,6,91.67999999999999,
1625,0,5,90.83999999999999,
1630,0,2,90.64999999999999,
1635,0,1,89.89999999999999,
1640,0,2,89.82,
1645,0,4,90.59,
1650,0,4,90.74000000000001,
1655,0,4,91.09,
1660,0,5,91.21000000000001,
1665,0,3,92.46,
1670,0,2,89.99,
1675,0,7,91.04,
1680,0,5,90.24,
1685,0,2,90.77000000000001,
1690,0,2,90.63000000000001,
1695,0,5,91.39999999999999,
1700,0,5,90.24,
1705,0,3,91.0,
1710,0,5,90.93,
1715,0,4,89.92,
1720,0,3,91.75999999999999,
1725,0,4,91.28,
1730,0,4,90.9,
1735,0,1,90.66,
1740,0,5,90.48,
1745,0,4,89.58999999999999,
1750,0,5,91.03,
1755,0,2,89.98,
1760,0,2,90.78,
1765,0,3,91.0,
1770,0,4,90.57,
1775,0,2,91.58,
1780,0,4,90.19,
1785,0,4,91.87,
1790,0,7,90.32000000000001,
1795,0,7,91.31,
1800,0,4,91.11,
1805,0,8,91.16000000000001,
1810,0,10,90.47,
1815,0,4,92.05,
1820,0,8,90.19,
1825,0,5,89.77,
1830,0,4,91.74,
1835,0,4,90.23,
1840,0,3,90.84,
1845,0,4,90.19,
1850,0,6,90.92,
1855,0,3,90.65,
1860,0,5,90.72,
1865,0,6,91.02000000000001,
1870,0,6,90.27,
1875,0,2,91.72,
1880,0,7,90.7,
1885,0,6,90.41,
1890,0,5,92.71,
1895,0,5,92.46,
1900,0,4,93.46,
1905,0,4,90.2,
1910,0,2,92.32,
1915,0,7,90.89,
1920,0,7,90.50999999999999,
1925,0,4,90.33,
1930,0,4,91.33,
1935,0,4,90.41,
1940,0,3,91.08000000000001,
1945,0,3,90.86,
1950,0,2,90.95,
1955,0,6,91.46,
1960,0,2,90.41,
1965,0,5,89.89,
1970,0,5,90.41,
1975,0,4,89.83,
1980,0,2,89.69,
1985,0,3,90.68,
1990,0,2,89.61,
1995,0,4,91.30000000000001,
2000,0,4,90.26,
2005,0,2,91.27,
2010,0,4,90.60000000000001,
2015,0,2,91.21000000000001,
2020,0,3,90.66,
2025,0,2,90.41,
2030,0,2,91.66000000000001,
2035,0,4,91.05,
2040,0,2,91.08,
2045,0,5,91.1,
2050,0,3,91.36,
2055,0,2,92.32,
2060,0,4,90.08,
2065,0,4,91.66000000000001,
2070,0,5,90.13,
2075,0,5,91.36,
2080,0,2,92.32,
2085,0,2,91.95,
2090,0,3,91.31,
2095,0,4,90.96,
2100,0,3,90.6,
2105,0,3,91.72,
2110,0,1,90.41,
2115,0,4,91.38,
2120,0,3,89.85,
2125,0,4,91.13,
2130,0,2,90.63,
2135,0,3,90.55,
2140,0,4,91.44,
2145,0,6,90.60000000000001,
2150,0,3,91.11999999999999,
2155,0,4,91.95,
2160,0,6,90.99000000000001,
2165,0,5,91.21000000000001,
2170,0,3,90.4,
2175,0,6,90.74000000000001,
2180,0,4,90.34,
2185,0,4,90.22999999999999,
2190,0,5,91.47,
2195,0,5,91.56,
2200,0,3,91.53,
2205,0,1,90.79,
2210,0,2,90.25,
2215,0,3,91.13,
2220,0,3,92.25,
2225,0,5,90.56,
2230,0,2,90.46,
2235,0,2,91.53,
2240,0,3,91.14,
2245,0,2,90.64999999999999,
2250,0,6,90.67,
2255,0,4,89.60000000000001,
2260,0,4,90.75999999999999,
2265,0,4,90.64999999999999,
2270,0,1,91.25,
2275,0,3,90.66,
2280,0,2,90.03,
2285,0,2,91.61,
2290,0,3,91.98,
2295,0,3,91.41000000000001,
2300,0,4,91.24,
2305,0,1,90.22000000000001,
2310,0,2,90.46,
2315,0,4,91.25,
2320,0,1,90.51,
2325,0,3,91.5,
2330,0,4,89.84,
2335,0,3,90.25,
2340,0,4,90.04,
2345,0,4,90.26,
2350,0,5,91.55999999999999,
2355,0,2,90.89,
2360,0,3,91.24,
2365,0,4,89.88,
2370,0,3,90.94,
2375,0,5,90.97,
2380,0,4,91.27,
2385,0,3,91.98,
2390,0,3,91.25,
2395,0,1,90.62,
2400,0,4,92.16000000000001,
2405,0,2,91.38,
2410,0,2,91.10000000000001,
2415,0,4,90.33000000000001,
2420,0,1,90.92,
2425,0,4,90.07000000000001,
2430,0,3,90.79,
2435,0,2,90.33000000000001,
2440,0,4,89.53,
2445,0,3,90.05,
2450,0,3,90.33000000000001,
2455,0,3,91.28999999999999,
2460,0,2,89.8,
2465,0,4,91.44,
2470,0,2,90.15,
2475,0,1,91.1,
2480,0,4,90.22000000000001,
2485,0,1,90.75999999999999,
2490,0,2,91.24,
2495,0,3,91.98,
2500,0,3,91.07000000000001,
2505,0,3,91.38,
2510,0,6,89.62,
2515,0,3,90.45,
2520,0,3,90.64,
2525,0,5,88.61999999999999,
2530,0,6,90.75,
2535,0,4,90.38,
2540,0,4,89.84,
2545,0,4,89.8,
2550,0,5,90.11,
2555,0,3,89.81,
2560,0,4,90.93,
2565,0,6,90.56,
2570,0,4,90.05,
2575,0,2,89.93,
2580,0,3,90.39999999999999,
2585,0,3,89.8,
2590,0,3,91.49000000000001,
2595,0,2,90.39,
2600,0,4,90.27,
2605,0,3,90.94,
2610,0,4,90.51,
2615,0,5,89.48,
2620,0,3,89.93,
2625,0,4,89.26,
2630,0,2,90.47,
2635,0,3,90.86,
2640,0,4,89.33,
2645,0,4,89.68,
2650,0,2,92.01,
2655,0,3,90.51,
2660,0,3,90.86,
2665,0,3,89.86999999999999,
2670,0,5,89.73,
2675,0,3,91.72,
2680,0,4,89.88,
2685,0,4,91.24000000000001,
2690,0,4,90.83999999999999,
2695,0,2,90.74,
2700,0,1,90.59,
2705,0,4,89.68,
2710,0,1,90.61,
2715,0,3,92.39,
2720,0,2,92.01,
2725,0,4,90.49,
2730,0,3,90.49,
2735,0,1,90.86,
2740,0,3,90.97,
2745,0,4,90.49,
2750,0,1,92.01,
2755,0,1,91.52999999999999,
2760,0,4,91.72,
2765,0,1,90.86,
2770,0,2,91.16999999999999,
2775,0,2,90.86,
2780,0,2,90.99,
2785,0,0,90.99,
2790,0,3,90.49,
2795,0,4,91.72,
2800,0,4,91.14999999999999,
2805,0,3,92.01,
2810,0,1,89.93,
2815,0,2,89.8,
2820,0,2,90.83999999999999,
2825,0,2,90.49,
2830,0,7,89.88,
2835,0,5,90.83999999999999,
2840,0,3,89.38,
2845,0,4,89.60000000000001,
2850,0,4,90.25,
2855,0,6,89.77999999999999,
2860,0,1,89.61,
2865,0,5,89.92,
2870,0,2,90.27,
2875,0,3,89.57000000000001,
2880,0,3,90.13,
2885,0,3,89.57000000000001,
2890,0,4,91.24,
2895,0,1,89.98,
2900,0,3,91.03,
2905,0,2,91.24,
2910,0,2,90.53,
2915,0,1,91.4,
2920,0,2,89.65,
2925,0,1,90.18,
2930,0,3,91.4,
2935,0,3,90.18,
2940,0,2,91.03,
2945,0,1,91.42,
2950,0,4,90.16,
2955,0,1,90.53,
2960,0,2,91.59,
2965,0,3,89.65,
2970,0,1,90.53,
2975,0,1,89.92,
2980,0,4,90.52,
2985,0,4,91.4,
2990,0,2,89.65,
2995,0,0,89.65,
3000,0,1,90.53,
3005,0,0,90.53,
3010,0,1,89.65,
3015,0,0,89.65,
3020,0,3,91.19,
3025,0,2,91.11999999999999,
3030,0,1,90.06,
3035,0,4,90.52,
3040,0,4,90.06,
3045,0,4,90.52,
3050,0,2,89.92,
3055,0,2,90.06,
3060,0,0,90.06,
3065,0,2,90.23,
3070,0,1,90.18,
3075,0,0,90.18,
3080,0,1,90.06,
3085,0,4,90.88000000000001,
3090,0,3,91.19,
3095,0,1,89.92,
3100,0,2,90.55,
3105,0,1,91.19,
3110,0,1,90.55,
3115,0,3,91.11999999999999,
3120,0,3,90.37,
3125,0,2,90.55,
3130,0,2,90.37,
3135,0,3,91.06,
3140,0,2,90.97,
3145,0,3,90.37,
3150,0,2,90.78999999999999,
3155,0,3,91.19,
3160,0,5,91.07,
3165,0,3,91.34,
3170,0,3,90.06,
3175,0,2,90.25,
3180,0,1,91.11999999999999,
3185,0,4,90.73,
3190,0,3,90.61,
3195,0,4,91.35,
3200,0,3,91.11999999999999,
3205,0,2,89.88,
3210,0,2,90.33,
3215,0,3,91.07,
3220,0,1,90.41,
3225,0,1,90.08,
3230,0,2,90.77000000000001,
3235,0,3,90.63,
3240,0,5,92.11,
3245,0,2,90.09,
3250,0,3,89.87,
3255,0,1,89.5,
3260,0,2,90.53999999999999,
3265,0,1,90.22,
3270,0,2,89.87,
3275,0,3,90.77000000000001,
3280,0,2,90.27,
3285,0,1,90.33,
3290,0,3,90.53,
3295,0,5,90.41,
3300,0,2,89.87,
3305,0,4,90.38,
3310,0,1,90.09,
3315,0,2,89.5,
3320,0,2,90.09,
3325,0,4,90.27,
3330,0,1,90.33,
3335,0,1,90.77000000000001,
3340,0,3,90.17999999999999,
3345,0,1,90.97,
3350,0,3,90.42,
3355,0,2,90.17999999999999,
3360,0,2,89.6,
3365,0,1,89.95,
3370,0,3,91.83,
3375,0,3,90.97,
3380,0,1,90.39,
3385,0,2,91.83,
3390,0,2,90.25,
3395,0,2,89.6,
3400,0,1,91.05,
3405,0,3,90.17999999999999,
3410,0,3,90.42999999999999,
3415,0,2,91.05,
3420,0,1,90.98,
3425,0,2,89.6,
3430,0,1,90.77,
3435,0,3,90.98,
3440,0,3,89.95,
3445,0,3,91.83,
3450,0,3,90.97,
3455,0,2,90.42999999999999,
3460,0,2,90.6,
3465,0,0,90.6,
3470,0,4,89.95,
3475,0,3,91.03,
3480,0,3,89.95,
3485,0,4,90.67999999999999,
3490,0,2,89.49000000000001,
3495,0,3,90.17999999999999,
3500,0,3,89.97,
3505,0,1,90.33,
3510,0,4,90.64,
3515,0,1,89.49000000000001,
3520,0,3,90.17999999999999,
3525,0,2,89.63000000000001,
3530,0,3,90.57,
3535,0,3,90.19,
3540,0,2,89.38,
3545,0,3,90.85000000000001,
3550,0,3,90.19,
3555,0,3,91.65,
3560,0,1,91.67,
3565,0,3,90.57,
3570,0,4,92.83,
3575,0,4,89.75,
3580,0,1,90.19,
3585,0,3,90.67999999999999,
3590,0,4,90.09,
3595,0,4,91.02,
3600,0,0,91.02,
3605,0,2,89.75,
3610,0,2,90.57,
3615,0,4,90.67999999999999,
3620,0,5,91.41999999999999,
3625,0,3,89.75,
3630,0,2,91.65,
3635,0,1,91.44,
3640,0,3,90.57,
3645,0,2,91.65,
3650,0,2,89.75,
3655,0,3,90.11,
3660,0,4,90.0,
3665,0,4,90.38,
3670,0,1,90.74,
3675,0,3,89.99,
3680,0,2,90.85,
3685,0,2,89.99,
3690,0,2,90.63,
3695,0,3,90.74,
3700,0,2,91.36999999999999,
3705,0,2,90.10000000000001,
3710,0,4,90.07000000000001,
3715,0,1,90.85,
3720,0,0,90.85,
3725,0,1,90.26,
3730,0,3,91.32,
3735,0,3,90.26,
3740,0,2,90.10000000000001,
3745,0,1,90.24,
3750,0,0,90.24,
3755,0,3,91.63,
3760,0,1,90.63,
3765,0,3,89.78999999999999,
3770,0,0,89.78999999999999,
3775,0,4,90.71,
3780,0,3,90.36,
3785,0,1,90.28,
3790,0,3,91.32,
3795,0,1,114.83999999999999,
3800,0,2,90.74,
3805,0,1,91.32,
3810,0,0,91.32,
3815,0,2,90.85,
3820,0,2,90.81,
3825,0,3,89.81,
3830,0,4,114.83999999999999,
3835,0,0,114.83999999999999,
3840,0,2,90.59,
3845,0,1,90.26,
3850,0,4,91.69,
3855,0,3,91.08,
3860,0,4,90.74,
3865,0,2,90.99,
3870,0,4,89.81,
3875,0,1,90.63,
3880,0,4,91.2,
3885,0,2,90.85,
3890,0,2,90.24,
3895,0,2,90.85,
3900,0,2,91.81,
3905,0,4,90.58,
3910,0,3,90.26,
3915,0,3,90.11,
3920,0,2,90.03,
3925,0,3,90.6,
3930,0,2,91.08,
3935,0,4,89.50999999999999,
3940,0,2,90.74,
3945,0,2,90.76,
3950,0,2,91.08,
3955,0,3,90.11,
3960,0,3,91.33,
3965,0,3,90.85,
3970,0,2,90.11,
3975,0,2,90.85,
3980,0,2,91.2,
3985,0,2,90.24,
3990,0,1,91.36999999999999,
3995,0,3,90.72999999999999,
4000,0,3,91.95,
4005,0,4,89.78999999999999,
4010,0,3,90.24,
4015,0,2,90.57,
4020,0,1,91.36999999999999,
4025,0,2,90.74,
4030,0,2,91.63,
4035,0,3,90.24,
4040,0,4,90.52999999999999,
4045,0,2,89.99,
4050,0,3,90.74,
4055,0,0,90.74,
4060,0,0,90.74,
4065,0,1,90.85,
4070,0,1,91.63,
4075,0,3,90.24,
4080,0,2,90.99000000000001,
4085,0,4,90.85,
4090,0,2,90.57,
4095,0,0,90.57,
4100,0,2,90.85,
4105,0,3,89.73,
4110,0,1,89.82000000000001,
4115,0,3,90.57,
4120,0,3,91.69,
4125,0,1,90.99,
4130,0,3,91.32,
4135,0,3,90.69,
4140,0,3,90.63,
4145,0,3,90.69,
4150,0,1,90.85,
4155,0,3,90.57,
4160,0,3,91.36,
4165,0,4,90.85,
4170,0,2,90.85,
4175,0,1,91.63,
4180,0,0,91.63,
4185,0,3,91.2,
4190,0,0,91.2,
4195,0,2,90.24,
4200,0,3,91.95,
4205,0,1,89.82000000000001,
4210,0,4,90.85,
4215,0,0,90.85,
4220,0,2,90.24,
4225,0,3,91.63,
4230,0,1,90.85,
4235,0,5,89.99,
4240,0,4,90.66,
4245,0,5,91.61,
4250,0,5,90.66,
4255,0,3,91.11999999999999,
4260,0,5,90.1,
4265,0,2,90.66,
4270,0,2,90.81,
4275,0,2,90.60000000000001,
4280,0,1,91.02,
4285,0,2,89.88000000000001,
4290,0,1,90.81,
4295,0,2,90.66,
4300,0,0,90.66,
4305,0,4,91.0,
4310,0,2,90.54,
4315,0,1,91.02,
4320,0,3,90.81,
4325,0,4,90.51,
4330,0,2,90.33,
4335,0,4,91.51,
4340,0,3,91.02,
4345,0,1,90.51,
4350,0,3,90.52,
4355,0,1,90.66,
4360,0,3,90.36,
4365,0,2,90.57000000000001,
4370,0,3,90.81,
4375,0,0,90.81,
4380,0,2,90.66,
4385,0,2,89.89999999999999,
4390,0,1,90.57000000000001,
4395,0,3,90.60000000000001,
4400,0,2,90.81,
4405,0,3,90.57000000000001,
4410,0,1,90.54,
4415,0,2,90.1,
4420,0,1,90.52,
4425,0,1,90.54,
4430,0,2,90.60000000000001,
4435,0,2,89.89999999999999,
4440,0,2,91.01,
4445,0,3,91.02,
4450,0,2,90.57000000000001,
4455,0,0,90.57000000000001,
4460,0,3,90.45,
4465,0,3,91.67999999999999,
4470,0,4,89.80999999999999,
4475,0,3,90.54,
4480,0,1,90.52,
4485,0,1,89.80999999999999,
4490,0,1,90.10000000000001,
4495,0,2,90.6,
4500,0,2,91.52,
4505,0,1,90.45,
4510,0,1,91.52,
4515,0,3,90.45,
4520,0,2,90.54,
4525,0,2,91.37,
4530,0,2,91.36,
4535,0,5,90.57000000000001,
4540,0,5,91.36,
4545,0,1,89.80999999999999,
4550,0,3,90.04,
4555,0,2,90.83000000000001,
4560,0,4,91.37,
4565,0,3,89.69,
4570,0,3,90.45,
4575,0,4,90.39999999999999,
4580,0,2,90.28,
4585,0,2,89.99,
4590,0,2,91.34,
4595,0,1,90.14999999999999,
4600,0,1,90.96000000000001,
4605,0,4,90.83000000000001,
4610,0,1,89.69,
4615,0,4,90.04,
4620,0,4,90.52,
4625,0,4,90.72,
4630,0,2,90.43,
4635,0,1,89.83,
4640,0,1,90.43,
4645,0,2,90.08,
4650,0,2,90.43,
4655,0,1,90.24,
4660,0,2,89.83,
4665,0,1,90.43,
4670,0,1,90.4,
4675,0,4,90.1,
4680,0,3,90.59,
4685,0,4,90.78999999999999,
4690,0,2,89.97,
4695,0,4,89.71,
4700,0,2,91.72,
4705,0,4,89.58,
4710,0,3,90.42,
4715,0,2,90.5,
4720,0,2,89.64,
4725,0,1,90.78999999999999,
4730,0,0,90.78999999999999,
4735,0,1,90.5,
4740,0,3,91.10000000000001,
4745,0,3,90.02,
4750,0,5,91.37,
4755,0,3,90.54,
4760,0,3,91.37,
4765,0,1,90.66,
4770,0,3,90.98,
4775,0,4,89.87,
4780,0,4,90.52,
4785,0,2,90.17,
4790,0,5,91.12,
4795,0,4,90.81,
4800,0,6,91.65,
4805,0,1,92.91,
4810,0,5,89.38,
4815,0,1,89.78,
4820,0,2,90.72999999999999,
4825,0,1,89.51,
4830,0,2,89.38,
4835,0,5,91.24,
4840,0,4,90.16,
4845,0,3,89.51,
4850,0,0,89.51,
4855,0,5,90.55000000000001,
4860,0,3,90.18,
4865,0,2,88.88,
4870,0,3,89.49,
4875,0,0,89.49,
4880,0,2,90.72999999999999,
4885,0,0,90.72999999999999,
4890,0,1,89.51,
4895,0,2,90.39999999999999,
4900,0,2,91.3,
4905,0,2,89.38,
4910,0,1,90.23,
4915,0,3,89.28,
4920,0,2,89.94,
4925,0,0,89.94,
4930,0,1,91.25,
4935,0,0,91.25,
4940,0,3,89.51,
4945,0,4,89.94,
4950,0,1,89.49,
4955,0,3,89.28,
4960,0,2,89.38,
4965,0,5,89.86999999999999,
4970,0,2,91.55,
4975,0,3,90.25,
4980,0,2,89.51,
4985,0,4,89.94,
4990,0,3,90.23,
4995,0,0,90.23,
5000,0,1,90.39999999999999,
5005,0,2,90.25,
5010,0,4,92.14999999999999,
5015,0,2,89.04,
5020,0,1,90.42999999999999,
5025,0,2,90.43,
5030,0,3,90.08,
5035,0,3,90.43,
5040,0,2,91.25,
5045,0,0,91.25,
5050,0,3,90.08,
5055,0,1,89.86999999999999,
5060,0,2,90.42999999999999,
5065,0,3,90.27,
5070,0,4,92.14999999999999,
5075,0,3,89.67,
5080,0,4,89.49,
5085,0,2,90.75,
5090,0,1,92.14999999999999,
5095,0,1,90.75,
5100,0,1,90.48,
5105,0,3,89.49,
5110,0,4,91.06,
5115,0,3,90.4,
5120,0,2,90.39999999999999,
5125,0,3,90.75,
5130,0,2,91.17999999999999,
5135,0,1,91.27,
5140,0,1,91.17999999999999,
5145,0,2,91.11999999999999,
5150,0,1,89.93,
5155,0,1,91.11999999999999,
5160,0,1,91.27,
5165,0,1,89.99000000000001,
5170,0,3,89.93,
5175,0,0,89.93,
5180,0,2,90.37,
5185,0,3,90.42999999999999,
5190,0,2,91.17999999999999,
5195,0,1,91.63,
5200,0,5,89.74000000000001,
5205,0,2,91.11999999999999,
5210,0,0,91.11999999999999,
5215,0,0,91.11999999999999,
5220,0,0,91.11999999999999,
5225,0,0,91.11999999999999,
5230,0,0,91.11999999999999,
5235,0,0,91.11999999999999,
5240,0,0,91.11999999999999,
5245,0,0,91.11999999999999,
5250,0,0,91.11999999999999,
5255,0,0,91.11999999999999,
5260,0,0,91.11999999999999,
5265,0,0,91.11999999999999,
5270,0,0,91.11999999999999,
5275,0,0,91.11999999999999,
5280,0,0,91.11999999999999,
5285,0,0,91.11999999999999,
5290,0,0,91.11999999999999,
5295,0,0,91.11999999999999,
5300,0,0,91.11999999999999,
