episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
1060,0,10,93.2,
1065,0,11,92.45,
1070,0,8,92.51,
1075,0,4,92.61999999999999,
1080,0,10,92.54,
1085,0,9,92.46,
1090,0,11,92.69,
1095,0,7,93.88,
1100,0,17,91.16000000000001,
1105,0,10,92.87,
1110,0,11,91.65,
1115,0,8,91.1,
1120,0,10,93.16,
1125,0,7,94.0,
1130,0,8,93.04,
1135,0,12,91.49,
1140,0,10,93.52,
1145,0,14,93.39,
1150,0,10,92.75,
1155,0,4,94.57,
1160,0,9,93.97999999999999,
1165,0,7,92.94000000000001,
1170,0,4,92.78,
1175,0,7,93.99000000000001,
1180,0,8,92.59,
1185,0,9,92.39,
1190,0,9,94.03,
1195,0,8,92.13,
1200,0,8,94.08,
1205,0,9,92.2,
1210,0,8,91.6,
1215,0,9,94.13,
1220,0,8,94.36,
1225,0,8,93.11,
1230,0,8,94.25,
1235,0,5,93.36,
1240,0,6,92.74,
1245,0,6,93.75,
1250,0,9,91.19,
1255,0,7,93.93,
1260,0,6,92.49,
1265,0,6,93.60000000000001,
1270,0,11,94.34,
1275,0,7,92.7,
1280,0,6,92.89,
1285,0,6,93.03,
1290,0,7,91.79,
1295,0,8,93.60000000000001,
1300,0,9,91.67,
1305,0,9,92.39,
1310,0,9,93.33,
1315,0,5,93.03,
1320,0,4,92.12,
1325,0,8,94.0,
1330,0,7,92.7,
1335,0,8,93.22,
1340,0,13,91.82,
1345,0,7,92.47,
1350,0,11,94.03,
1355,0,10,93.18,
1360,0,9,94.73,
1365,0,7,91.64,
1370,0,7,92.12,
1375,0,7,93.6,
1380,0,6,95.11,
1385,0,8,93.11,
1390,0,12,91.8,
1395,0,11,91.79,
1400,0,11,93.39,
1405,0,10,93.26,
1410,0,8,92.62,
1415,0,8,93.72,
1420,0,9,117.97,
1425,0,4,92.92,
1430,0,8,93.25,
1435,0,6,92.42,
1440,0,8,93.95,
1445,0,8,92.94999999999999,
1450,0,7,93.11,
1455,0,6,92.67999999999999,
1460,0,9,91.69999999999999,
1465,0,7,93.39,
1470,0,8,92.89,
1475,0,10,94.02000000000001,
1480,0,6,92.99,
1485,0,10,92.59,
1490,0,7,91.91,
1495,0,5,94.37,
1500,0,9,93.35,
1505,0,5,94.64,
1510,0,6,92.64999999999999,
1515,0,7,92.75,
1520,0,10,92.92,
1525,0,6,92.16,
1530,0,9,93.98,
1535,0,8,91.67,
1540,0,6,93.08999999999999,
1545,0,6,92.99000000000001,
1550,0,11,93.44000000000001,
1555,0,9,93.59,
1560,0,7,92.24,
1565,0,7,91.8,
1570,0,5,93.12,
1575,0,5,92.12,
1580,0,4,94.64,
1585,0,6,92.71000000000001,
1590,0,4,93.5,
1595,0,8,93.48,
1600,0,4,92.26,
1605,0,5,92.49000000000001,
1610,0,3,92.0,
1615,0,3,92.44000000000001,
1620,0,5,92.47,
1625,0,3,92.37,
1630,0,4,93.55,
1635,0,8,92.11999999999999,
1640,0,5,91.94999999999999,
1645,0,5,92.83,
1650,0,7,92.88000000000001,
1655,0,3,93.14,
1660,0,5,94.52,
1665,0,5,94.09,
1670,0,5,91.4,
1675,0,6,93.92999999999999,
1680,0,5,94.88,
1685,0,0,94.88,
1690,0,4,92.92,
1695,0,3,92.03,
1700,0,8,93.16000000000001,
1705,0,3,92.75,
1710,0,5,93.36,
1715,0,3,92.62,
1720,0,2,93.79,
1725,0,4,91.38,
1730,0,4,92.67,
1735,0,3,93.28,
1740,0,2,94.09,
1745,0,2,92.89,
1750,0,6,92.84,
1755,0,2,94.16,
1760,0,4,93.42,
1765,0,3,91.79,
1770,0,3,91.9,
1775,0,3,92.02,
1780,0,4,92.16,
1785,0,4,92.46000000000001,
1790,0,3,93.22,
1795,0,3,92.86,
1800,0,4,93.12,
1805,0,9,94.53,
1810,0,4,93.4,
1815,0,3,92.7,
1820,0,2,93.27,
1825,0,3,93.14,
1830,0,7,93.19,
1835,0,9,92.56,
1840,0,5,92.23,
1845,0,4,92.87,
1850,0,7,91.82000000000001,
1855,0,7,92.5,
1860,0,5,95.33,
1865,0,7,93.26,
1870,0,8,93.58,
1875,0,2,92.35,
1880,0,3,92.47,
1885,0,5,92.65,
1890,0,6,92.62,
1895,0,6,93.72,
1900,0,8,93.18,
1905,0,6,92.27,
1910,0,3,94.61,
1915,0,4,93.09,
1920,0,2,92.94,
1925,0,4,92.74,
1930,0,6,91.58,
1935,0,4,94.08,
1940,0,6,94.52,
1945,0,5,91.91,
1950,0,3,94.07,
1955,0,6,91.72,
1960,0,5,92.31,
1965,0,6,93.18,
1970,0,7,94.7,
1975,0,5,93.33000000000001,
1980,0,5,92.73,
1985,0,6,91.59,
1990,0,5,92.29,
1995,0,2,93.22,
2000,0,1,91.58,
2005,0,3,92.82,
2010,0,3,91.77,
2015,0,6,92.33000000000001,
2020,0,5,92.61,
2025,0,3,92.24,
2030,0,6,92.16,
2035,0,5,92.10000000000001,
2040,0,4,92.75,
2045,0,3,93.14,
2050,0,1,93.74000000000001,
2055,0,7,91.85,
2060,0,9,94.31,
2065,0,6,92.52,
2070,0,5,92.46,
2075,0,1,93.95,
2080,0,5,92.47000000000001,
2085,0,4,91.78,
2090,0,7,91.30000000000001,
2095,0,3,93.77000000000001,
2100,0,4,91.99000000000001,
2105,0,4,93.87,
2110,0,6,93.08999999999999,
2115,0,5,92.85000000000001,
2120,0,4,92.59,
2125,0,5,91.72,
2130,0,2,94.78,
2135,0,6,94.16,
2140,0,2,93.41000000000001,
2145,0,6,91.69,
2150,0,6,93.28,
2155,0,6,93.65,
2160,0,3,92.9,
2165,0,3,93.92,
2170,0,4,92.85,
2175,0,6,91.96,
2180,0,6,92.85,
2185,0,4,92.78,
2190,0,6,92.67,
2195,0,1,92.63000000000001,
2200,0,6,93.3,
2205,0,7,91.3,
2210,0,5,91.96000000000001,
2215,0,3,92.71000000000001,
2220,0,4,92.35,
2225,0,4,93.55,
2230,0,6,93.59,
2235,0,2,94.28,
2240,0,4,93.66,
2245,0,3,93.13,
2250,0,7,92.81,
2255,0,5,92.81,
2260,0,4,94.68,
2265,0,1,92.77,
2270,0,5,94.83999999999999,
2275,0,6,93.02,
2280,0,2,94.68,
2285,0,3,92.09,
2290,0,3,92.36,
2295,0,4,93.2,
2300,0,4,93.49,
2305,0,1,92.04,
2310,0,3,92.67,
2315,0,3,92.06,
2320,0,4,92.35000000000001,
2325,0,3,93.48,
2330,0,3,91.21000000000001,
2335,0,4,92.11,
2340,0,3,93.13,
2345,0,3,92.06,
2350,0,3,93.13,
2355,0,2,93.83,
2360,0,2,92.28,
2365,0,4,91.86,
2370,0,5,91.21000000000001,
2375,0,3,92.36,
2380,0,5,93.32000000000001,
2385,0,2,92.67,
2390,0,5,93.59,
2395,0,4,91.4,
2400,0,2,93.15,
2405,0,1,93.32000000000001,
2410,0,0,93.32000000000001,
2415,0,2,93.75,
2420,0,0,93.75,
2425,0,1,93.08,
2430,0,2,93.13,
2435,0,2,93.06,
2440,0,0,93.06,
2445,0,4,93.52000000000001,
2450,0,2,93.6,
2455,0,2,93.52000000000001,
2460,0,2,92.71000000000001,
2465,0,1,93.26,
2470,0,4,91.66,
2475,0,2,91.59,
2480,0,1,93.52000000000001,
2485,0,4,92.43,
2490,0,3,92.00999999999999,
2495,0,3,92.47,
2500,0,5,92.73,
2505,0,3,93.64,
2510,0,5,91.49,
2515,0,3,93.16,
2520,0,4,117.63,
2525,0,2,93.21000000000001,
2530,0,3,92.29,
2535,0,4,92.46,
2540,0,3,117.63,
2545,0,2,93.21000000000001,
2550,0,1,93.11,
2555,0,4,90.97,
2560,0,2,91.7,
2565,0,3,93.81,
2570,0,4,119.93,
2575,0,4,92.35,
2580,0,2,93.58,
2585,0,2,91.98,
2590,0,4,93.21000000000001,
2595,0,4,91.66000000000001,
2600,0,1,92.69,
2605,0,2,92.05000000000001,
2610,0,4,93.19,
2615,0,2,91.42999999999999,
2620,0,2,92.29,
2625,0,4,92.63,
2630,0,3,90.27,
2635,0,5,92.28,
2640,0,3,91.89999999999999,
2645,0,1,92.34,
2650,0,3,92.58,
2655,0,2,93.03,
2660,0,5,91.19000000000001,
2665,0,2,92.6,
2670,0,3,92.35,
2675,0,1,91.89,
2680,0,2,93.19,
2685,0,2,92.69,
2690,0,4,92.41,
2695,0,5,91.33000000000001,
2700,0,5,92.24000000000001,
2705,0,1,91.85,
2710,0,2,119.93,
2715,0,2,93.66,
2720,0,1,92.94,
2725,0,0,92.94,
2730,0,2,92.24000000000001,
2735,0,2,92.76,
2740,0,2,92.94,
2745,0,1,91.54,
2750,0,1,92.24000000000001,
2755,0,0,92.24000000000001,
2760,0,1,91.64,
2765,0,3,93.52,
2770,0,5,162.38,
2775,0,2,92.11,
2780,0,3,92.35,
2785,0,1,91.54,
2790,0,1,92.35,
2795,0,3,91.64,
2800,0,0,91.64,
2805,0,2,91.54,
2810,0,3,93.52,
2815,0,3,91.54,
2820,0,2,91.51,
2825,0,2,91.54,
2830,0,4,92.24,
2835,0,5,92.59,
2840,0,3,91.64,
2845,0,2,93.42,
2850,0,5,92.6,
2855,0,3,91.33,
2860,0,4,91.52,
2865,0,2,91.63,
2870,0,2,91.85,
2875,0,3,92.71000000000001,
2880,0,1,93.15,
2885,0,3,119.10000000000001,
2890,0,3,93.11,
2895,0,3,93.71,
2900,0,1,92.30000000000001,
2905,0,2,92.58,
2910,0,4,92.21000000000001,
2915,0,3,94.19999999999999,
2920,0,3,92.35,
2925,0,1,91.89,
2930,0,2,92.42,
2935,0,4,93.05,
2940,0,5,92.61,
2945,0,4,92.75,
2950,0,2,92.35,
2955,0,6,92.69,
2960,0,3,92.22,
2965,0,2,119.10000000000001,
2970,0,5,93.01,
2975,0,4,93.35,
2980,0,4,92.33999999999999,
2985,0,2,93.06,
2990,0,1,153.77,
2995,0,2,92.6,
3000,0,3,91.52,
3005,0,3,92.83,
3010,0,2,91.44,
3015,0,2,90.96,
3020,0,1,93.35,
3025,0,1,91.83,
3030,0,2,93.02,
3035,0,4,90.96,
3040,0,1,93.54,
3045,0,1,153.77,
3050,0,2,90.96,
3055,0,1,93.54,
3060,0,3,93.09,
3065,0,2,92.41,
3070,0,3,91.85,
3075,0,4,92.24,
3080,0,3,93.01,
3085,0,5,91.4,
3090,0,1,92.75,
3095,0,2,92.33,
3100,0,2,93.58,
3105,0,2,92.75,
3110,0,3,91.54,
3115,0,3,92.75,
3120,0,3,91.7,
3125,0,1,92.64999999999999,
3130,0,2,91.91,
3135,0,3,92.56,
3140,0,1,94.0,
3145,0,4,92.0,
3150,0,3,93.02,
3155,0,3,91.91,
3160,0,3,92.56,
3165,0,0,92.56,
3170,0,1,93.58,
3175,0,2,92.75,
3180,0,1,91.65,
3185,0,4,91.54,
3190,0,2,91.7,
3195,0,2,91.6,
3200,0,2,92.56,
3205,0,2,91.4,
3210,0,3,94.0,
3215,0,2,93.35,
3220,0,2,91.91,
3225,0,2,93.62,
3230,0,2,91.91,
3235,0,2,92.05,
3240,0,3,93.02,
3245,0,4,93.06,
3250,0,2,93.3,
3255,0,3,94.0,
3260,0,3,93.06,
3265,0,2,91.7,
3270,0,2,93.02,
3275,0,4,93.07,
3280,0,4,91.4,
3285,0,2,91.6,
3290,0,3,92.69999999999999,
3295,0,3,91.6,
3300,0,1,92.75,
3305,0,2,93.58,
3310,0,1,92.56,
3315,0,1,94.1,
3320,0,3,91.7,
3325,0,3,94.1,
3330,0,3,93.08000000000001,
3335,0,1,92.69999999999999,
3340,0,2,93.58,
3345,0,2,92.64999999999999,
3350,0,1,93.08000000000001,
3355,0,2,92.56,
3360,0,1,92.64999999999999,
3365,0,1,93.08000000000001,
3370,0,3,92.12,
3375,0,2,93.91000000000001,
3380,0,1,92.56,
3385,0,0,92.56,
3390,0,1,92.64999999999999,
3395,0,1,92.56,
3400,0,2,91.54,
3405,0,3,94.1,
3410,0,1,92.56,
3415,0,0,92.56,
3420,0,2,91.54,
3425,0,4,91.69,
3430,0,1,92.69999999999999,
3435,0,4,92.33,
3440,0,2,93.58,
3445,0,0,93.58,
3450,0,3,93.32000000000001,
3455,0,2,93.08000000000001,
3460,0,2,92.56,
3465,0,1,93.58,
3470,0,4,93.51,
3475,0,0,93.51,
3480,0,1,92.2,
3485,0,3,92.64999999999999,
3490,0,2,92.0,
3495,0,1,92.2,
3500,0,2,93.43,
3505,0,4,91.74,
3510,0,3,92.33,
3515,0,1,93.03,
3520,0,0,93.03,
3525,0,2,91.4,
3530,0,3,92.64999999999999,
3535,0,2,92.36999999999999,
3540,0,1,93.07,
3545,0,1,92.36999999999999,
3550,0,1,92.56,
3555,0,3,92.0,
3560,0,2,92.07000000000001,
3565,0,2,93.51,
3570,0,1,91.54,
3575,0,4,93.83,
3580,0,1,93.58,
3585,0,2,91.7,
3590,0,3,93.07,
3595,0,1,92.36999999999999,
3600,0,1,92.48,
3605,0,3,93.58,
3610,0,1,93.83,
3615,0,2,92.56,
3620,0,2,91.4,
3625,0,4,92.50999999999999,
3630,0,3,93.24,
3635,0,3,93.07,
3640,0,2,93.83,
3645,0,2,92.48,
3650,0,3,93.53,
3655,0,3,93.07,
3660,0,4,94.89999999999999,
3665,0,3,92.98,
3670,0,1,93.38000000000001,
3675,0,2,91.94,
3680,0,2,93.38000000000001,
3685,0,2,91.94,
3690,0,2,93.38000000000001,
3695,0,3,91.31,
3700,0,2,93.51,
3705,0,2,91.0,
3710,0,3,93.38000000000001,
3715,0,2,92.56,
3720,0,3,92.86999999999999,
3725,0,1,91.94,
3730,0,0,91.94,
3735,0,0,91.94,
3740,0,1,92.98,
3745,0,3,93.53999999999999,
3750,0,1,92.86999999999999,
3755,0,1,92.49,
3760,0,3,94.35000000000001,
3765,0,1,91.94,
3770,0,1,92.86999999999999,
3775,0,2,93.51,
3780,0,3,91.94,
3785,0,1,94.35000000000001,
3790,0,1,94.89999999999999,
3795,0,0,94.89999999999999,
3800,0,0,94.89999999999999,
3805,0,1,92.86999999999999,
3810,0,2,119.58,
3815,0,2,94.35000000000001,
3820,0,2,119.58,
3825,0,2,92.86999999999999,
3830,0,1,91.82,
3835,0,0,91.82,
3840,0,2,94.89999999999999,
3845,0,2,91.94,
3850,0,2,93.38000000000001,
3855,0,2,94.89999999999999,
3860,0,1,92.86999999999999,
3865,0,1,91.94,
3870,0,1,94.35000000000001,
3875,0,1,91.94,
3880,0,2,92.49,
3885,0,1,93.51,
3890,0,3,91.94,
3895,0,0,91.94,
3900,0,0,91.94,
3905,0,2,94.89999999999999,
3910,0,2,91.94,
3915,0,1,92.86999999999999,
3920,0,0,92.86999999999999,
3925,0,2,92.28,
3930,0,3,94.89999999999999,
3935,0,1,94.35000000000001,
3940,0,2,92.86999999999999,
3945,0,1,91.94,
3950,0,1,92.17,
3955,0,3,94.89999999999999,
3960,0,2,91.94,
3965,0,1,92.86999999999999,
3970,0,3,92.11,
3975,0,2,94.89999999999999,
3980,0,2,93.25,
3985,0,3,92.86999999999999,
3990,0,3,93.25,
3995,0,1,94.35000000000001,
4000,0,1,94.89999999999999,
4005,0,3,119.58,
4010,0,1,93.25,
4015,0,1,92.98,
4020,0,2,93.7,
4025,0,2,94.35000000000001,
4030,0,2,92.86999999999999,
4035,0,0,92.86999999999999,
4040,0,1,91.94,
4045,0,4,93.26,
4050,0,3,91.72999999999999,
4055,0,2,91.49,
4060,0,1,92.11,
4065,0,1,91.49,
4070,0,3,92.5,
4075,0,4,91.61999999999999,
4080,0,3,93.7,
4085,0,3,92.52,
4090,0,3,93.05,
4095,0,2,91.49,
4100,0,2,93.19,
4105,0,3,91.63,
4110,0,2,92.66000000000001,
4115,0,1,93.19,
4120,0,2,91.49,
4125,0,1,92.66000000000001,
4130,0,2,91.63,
4135,0,1,92.28,
4140,0,3,92.66000000000001,
4145,0,0,92.66000000000001,
4150,0,2,91.63,
4155,0,2,92.54,
4160,0,3,92.41000000000001,
4165,0,2,92.7,
4170,0,0,92.7,
4175,0,3,92.11,
4180,0,1,93.19,
4185,0,1,92.54,
4190,0,1,93.7,
4195,0,0,93.7,
4200,0,3,92.66000000000001,
4205,0,0,92.66000000000001,
4210,0,0,92.66000000000001,
4215,0,0,92.66000000000001,
4220,0,2,92.54,
4225,0,2,91.63,
4230,0,3,93.19,
4235,0,1,92.11,
4240,0,1,93.19,
4245,0,0,93.19,
4250,0,0,93.19,
4255,0,2,93.7,
4260,0,0,93.7,
4265,0,1,92.11,
4270,0,2,92.54,
4275,0,2,91.63,
4280,0,1,93.7,
4285,0,1,92.11,
4290,0,2,92.66000000000001,
4295,0,0,92.66000000000001,
4300,0,2,92.11,
4305,0,2,92.47,
4310,0,2,92.11,
4315,0,2,92.66000000000001,
4320,0,3,93.7,
4325,0,3,92.66000000000001,
4330,0,0,92.66000000000001,
4335,0,1,92.7,
4340,0,2,93.19,
4345,0,2,93.7,
4350,0,2,91.49,
4355,0,0,91.49,
4360,0,2,94.05000000000001,
4365,0,1,92.11,
4370,0,1,91.49,
4375,0,0,91.49,
4380,0,2,93.7,
4385,0,1,91.63,
4390,0,1,92.7,
4395,0,2,93.19,
4400,0,1,92.11,
4405,0,2,92.54,
4410,0,2,91.63,
4415,0,2,92.11,
4420,0,1,91.49,
4425,0,1,91.63,
4430,0,1,92.7,
4435,0,1,91.63,
4440,0,3,93.19,
4445,0,4,93.00999999999999,
4450,0,2,91.49,
4455,0,2,92.7,
4460,0,2,93.19,
4465,0,1,92.11,
4470,0,2,91.63,
4475,0,1,91.49,
4480,0,0,91.49,
4485,0,2,93.19,
4490,0,2,91.49,
4495,0,1,91.63,
4500,0,1,91.49,
4505,0,2,93.00999999999999,
4510,0,4,93.19,
4515,0,3,92.85,
4520,0,2,92.11,
4525,0,2,91.63,
4530,0,3,93.19,
4535,0,2,91.49,
4540,0,0,91.49,
4545,0,0,91.49,
4550,0,0,91.49,
4555,0,1,94.32,
4560,0,1,92.35,
4565,0,2,91.61999999999999,
4570,0,1,92.19,
4575,0,0,92.19,
4580,0,2,93.16000000000001,
4585,0,1,93.00999999999999,
4590,0,3,93.55,
4595,0,1,93.75,
4600,0,3,92.85,
4605,0,1,91.61999999999999,
4610,0,3,92.11,
4615,0,3,92.42999999999999,
4620,0,1,91.63,
4625,0,2,92.85,
4630,0,3,93.7,
4635,0,2,93.75,
4640,0,2,92.67999999999999,
4645,0,0,92.67999999999999,
4650,0,1,92.85,
4655,0,1,93.00999999999999,
4660,0,1,91.63,
4665,0,4,92.19,
4670,0,2,92.11,
4675,0,3,92.27,
4680,0,1,92.85,
4685,0,0,92.85,
4690,0,1,92.27,
4695,0,3,91.5,
4700,0,2,92.54,
4705,0,4,92.85,
4710,0,1,93.00999999999999,
4715,0,2,91.78,
4720,0,3,92.66000000000001,
4725,0,3,93.7,
4730,0,2,92.67999999999999,
4735,0,1,91.5,
4740,0,3,93.19,
4745,0,3,91.5,
4750,0,1,93.86,
4755,0,2,92.0,
4760,0,4,92.74000000000001,
4765,0,4,92.67999999999999,
4770,0,3,92.66000000000001,
4775,0,4,92.2,
4780,0,3,93.06,
4785,0,5,93.86,
4790,0,3,93.7,
4795,0,2,92.67999999999999,
4800,0,2,93.00999999999999,
4805,0,2,93.86,
4810,0,3,93.83999999999999,
4815,0,2,92.85,
4820,0,4,92.2,
4825,0,3,92.27,
4830,0,1,93.83999999999999,
4835,0,1,92.74000000000001,
4840,0,2,92.27,
4845,0,1,92.85,
4850,0,2,91.5,
4855,0,1,91.78,
4860,0,1,93.86,
4865,0,1,91.78,
4870,0,1,93.83999999999999,
4875,0,1,93.00999999999999,
4880,0,2,92.27,
4885,0,3,94.37,
4890,0,1,91.79,
4895,0,3,92.81,
4900,0,1,91.2,
4905,0,1,94.37,
4910,0,0,94.37,
4915,0,2,91.5,
4920,0,3,92.72999999999999,
4925,0,0,92.72999999999999,
4930,0,4,91.05000000000001,
4935,0,0,91.05000000000001,
4940,0,3,92.28,
4945,0,2,91.84,
4950,0,0,91.84,
4955,0,1,91.05000000000001,
4960,0,0,91.05000000000001,
4965,0,0,91.05000000000001,
4970,0,3,92.28,
4975,0,0,92.28,
4980,0,0,92.28,
4985,0,1,92.85,
4990,0,2,92.78999999999999,
4995,0,1,92.28,
5000,0,2,93.0,
5005,0,2,92.19,
5010,0,3,92.36,
5015,0,1,91.84,
5020,0,1,92.85,
5025,0,1,92.28,
5030,0,2,91.84,
5035,0,2,93.0,
5040,0,2,91.84,
5045,0,2,92.28,
5050,0,1,92.85,
5055,0,3,93.0,
5060,0,0,93.0,
5065,0,1,92.36,
5070,0,4,93.3,
5075,0,2,91.96,
5080,0,1,93.25999999999999,
5085,0,2,92.39,
5090,0,3,93.3,
5095,0,0,93.3,
5100,0,1,93.25999999999999,
5105,0,2,92.97,
5110,0,1,92.48,
5115,0,2,91.78,
5120,0,2,93.3,
5125,0,1,92.97,
5130,0,3,92.48,
5135,0,0,92.48,
5140,0,2,91.96,
5145,0,1,92.97,
5150,0,2,92.39,
5155,0,2,92.97,
5160,0,1,93.3,
5165,0,1,92.97,
5170,0,1,93.3,
5175,0,2,91.96,
5180,0,3,92.97,
5185,0,2,92.97,
5190,0,1,91.78,
5195,0,2,91.96,
5200,0,2,91.78,
5205,0,1,92.39,
5210,0,0,92.39,
5215,0,0,92.39,
5220,0,0,92.39,
5225,0,0,92.39,
5230,0,0,92.39,
5235,0,0,92.39,
5240,0,0,92.39,
5245,0,0,92.39,
5250,0,0,92.39,
5255,0,0,92.39,
5260,0,0,92.39,
5265,0,0,92.39,
5270,0,0,92.39,
5275,0,0,92.39,
5280,0,0,92.39,
5285,0,0,92.39,
5290,0,0,92.39,
5295,0,0,92.39,
5300,0,0,92.39,
