episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
795,0,0,24.939999999999998,
800,0,0,24.939999999999998,
805,0,0,24.939999999999998,
810,0,0,24.939999999999998,
815,0,1,24.91,
820,0,2,25.060000000000002,
825,0,1,24.939999999999998,
830,0,0,24.939999999999998,
835,0,0,24.939999999999998,
840,0,0,24.939999999999998,
845,0,1,24.91,
850,0,1,24.939999999999998,
855,0,0,24.939999999999998,
860,0,1,25.07,
865,0,1,24.939999999999998,
870,0,0,24.939999999999998,
875,0,0,24.939999999999998,
880,0,0,24.939999999999998,
885,0,0,24.939999999999998,
890,0,0,24.939999999999998,
895,0,0,24.939999999999998,
900,0,0,24.939999999999998,
905,0,0,24.939999999999998,
910,0,0,24.939999999999998,
915,0,1,25.07,
920,0,1,24.939999999999998,
925,0,0,24.939999999999998,
930,0,1,25.07,
935,0,0,25.07,
940,0,0,25.07,
945,0,0,25.07,
950,0,0,25.07,
955,0,1,24.939999999999998,
960,0,0,24.939999999999998,
965,0,0,24.939999999999998,
970,0,1,25.07,
975,0,2,25.099999999999998,
980,0,0,25.099999999999998,
985,0,1,25.119999999999997,
990,0,0,25.119999999999997,
995,0,0,25.119999999999997,
1000,0,0,25.119999999999997,
1005,0,1,25.119999999999997,
1010,0,2,25.099999999999998,
1015,0,1,25.119999999999997,
1020,0,1,25.099999999999998,
1025,0,1,25.119999999999997,
1030,0,0,25.119999999999997,
1035,0,0,25.119999999999997,
1040,0,0,25.119999999999997,
1045,0,1,25.07,
1050,0,1,25.119999999999997,
1055,0,2,25.02,
1060,0,1,25.07,
1065,0,1,25.119999999999997,
1070,0,1,25.07,
1075,0,0,25.07,
1080,0,1,25.119999999999997,
1085,0,1,25.07,
1090,0,1,25.119999999999997,
1095,0,0,25.119999999999997,
1100,0,0,25.119999999999997,
1105,0,0,25.119999999999997,
1110,0,1,25.07,
1115,0,1,25.119999999999997,
1120,0,0,25.119999999999997,
1125,0,0,25.119999999999997,
1130,0,0,25.119999999999997,
1135,0,0,25.119999999999997,
1140,0,0,25.119999999999997,
1145,0,0,25.119999999999997,
1150,0,1,25.07,
1155,0,1,25.119999999999997,
1160,0,1,25.07,
1165,0,0,25.07,
1170,0,0,25.07,
1175,0,1,25.119999999999997,
1180,0,1,25.07,
1185,0,1,25.119999999999997,
1190,0,0,25.119999999999997,
1195,0,0,25.119999999999997,
1200,0,0,25.119999999999997,
1205,0,1,25.07,
1210,0,0,25.07,
1215,0,0,25.07,
1220,0,0,25.07,
1225,0,0,25.07,
1230,0,0,25.07,
1235,0,0,25.07,
1240,0,0,25.07,
1245,0,0,25.07,
1250,0,0,25.07,
1255,0,0,25.07,
1260,0,0,25.07,
1265,0,0,25.07,
1270,0,0,25.07,
1275,0,0,25.07,
1280,0,0,25.07,
1285,0,0,25.07,
1290,0,0,25.07,
1295,0,0,25.07,
1300,0,0,25.07,
