episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
205,621,414,93.14999999999999,
210,0,26,91.22,
215,0,30,93.75,
220,0,32,91.59,
225,0,37,94.27,
230,0,37,92.83999999999999,
235,0,35,91.50999999999999,
240,0,39,93.78,
245,0,36,93.14,
250,0,35,94.6,
255,0,35,91.49,
260,0,33,93.21,
265,0,39,92.59,
270,0,120,91.4,
275,0,45,92.38,
280,0,51,92.03,
285,0,46,92.32,
290,0,52,93.67,
295,0,37,92.27000000000001,
300,0,49,92.53,
305,0,45,93.39,
310,0,39,92.51,
315,0,41,92.97000000000001,
320,0,48,91.05,
325,0,44,93.42,
330,0,62,115.33,
335,0,29,93.95,
340,0,34,92.59,
345,0,41,91.51,
350,0,38,92.67,
355,0,42,90.9,
360,0,37,92.82,
365,0,40,92.33,
370,0,32,91.96,
375,0,41,91.22,
380,0,40,93.22,
385,0,36,92.47,
390,0,35,93.19,
395,0,38,91.25,
400,0,25,91.82,
405,0,19,90.79,
410,0,28,92.92,
415,0,32,93.0,
420,0,25,93.44,
425,0,31,91.75999999999999,
430,0,25,91.72,
435,0,34,91.49000000000001,
440,0,30,93.39999999999999,
445,0,26,92.15,
450,0,25,91.35,
455,0,29,91.46,
460,0,26,93.27,
465,0,22,92.7,
470,0,25,91.92999999999999,
475,0,27,92.52,
480,0,27,90.18,
485,0,19,92.5,
490,0,17,90.42,
495,0,22,91.39999999999999,
500,0,15,92.69,
505,0,20,89.78,
510,0,21,92.0,
515,0,25,91.14,
520,0,20,92.53,
525,0,30,91.79,
530,0,18,91.3,
535,0,14,148.53,
540,0,15,91.24000000000001,
545,0,16,92.78999999999999,
550,0,17,91.27,
555,0,19,93.39,
560,0,17,91.76,
565,0,17,91.82,
570,0,13,91.89,
575,0,10,91.16000000000001,
580,0,17,91.0,
585,0,19,91.87,
590,0,24,89.96,
595,0,18,92.05,
600,0,13,90.38,
605,0,10,92.22999999999999,
610,0,17,92.41999999999999,
615,0,22,92.64,
620,0,16,92.21000000000001,
625,0,12,90.32,
630,0,15,90.46000000000001,
635,0,14,153.37,
640,0,20,92.84,
645,0,16,92.42,
650,0,17,92.55000000000001,
655,0,6,91.76,
660,0,10,91.69,
665,0,10,93.17999999999999,
670,0,10,91.46000000000001,
675,0,6,91.34,
680,0,11,90.17,
685,0,10,90.28,
690,0,9,90.42,
695,0,12,93.09,
700,0,14,90.33,
705,0,16,90.23,
710,0,14,90.58000000000001,
715,0,14,91.78,
720,0,9,91.49,
725,0,12,89.14,
730,0,11,90.42,
735,0,15,91.84,
740,0,12,91.06,
745,0,8,91.3,
750,0,11,90.93,
755,0,12,92.12,
760,0,11,91.53999999999999,
765,0,10,91.08,
770,0,14,90.05000000000001,
775,0,12,91.96000000000001,
780,0,12,92.80000000000001,
785,0,9,90.34,
790,0,10,90.11,
795,0,13,92.33,
800,0,9,92.89,
805,0,7,91.35,
810,0,8,90.69,
815,0,11,90.85000000000001,
820,0,11,91.71000000000001,
825,0,4,92.45,
830,0,6,90.86999999999999,
835,0,5,91.88,
840,0,9,114.5,
845,0,14,93.11999999999999,
850,0,8,92.92,
855,0,4,90.86,
860,0,5,93.24,
865,0,6,90.02,
870,0,6,92.71000000000001,
875,0,7,115.94,
880,0,7,93.32000000000001,
885,0,8,90.66000000000001,
890,0,13,91.44000000000001,
895,0,9,91.99,
900,0,5,92.42,
905,0,8,91.53,
910,0,10,91.24,
915,0,3,90.1,
920,0,8,90.92,
925,0,3,90.63000000000001,
930,0,6,157.99,
935,0,7,93.04,
940,0,9,92.33,
945,0,10,92.93,
950,0,4,92.25999999999999,
955,0,7,90.32000000000001,
960,0,10,91.67999999999999,
965,0,9,89.57000000000001,
970,0,9,90.44,
975,0,5,91.21000000000001,
980,0,5,92.39,
985,0,3,93.06,
990,0,6,90.21000000000001,
995,0,7,92.03,
1000,0,8,92.24,
1005,0,7,90.94000000000001,
1010,0,9,92.23,
1015,0,4,91.43,
1020,0,6,92.44,
1025,0,5,92.58,
1030,0,7,91.32,
1035,0,11,89.81,
1040,0,10,89.81,
1045,0,7,91.75999999999999,
1050,0,8,91.67,
1055,0,6,90.75999999999999,
1060,0,5,90.03,
1065,0,5,91.2,
1070,0,3,90.57,
1075,0,5,92.49,
1080,0,3,92.53,
1085,0,6,91.76,
1090,0,5,91.32,
1095,0,6,90.83,
1100,0,3,89.26,
1105,0,5,92.7,
1110,0,6,91.52000000000001,
1115,0,8,90.43,
1120,0,10,92.15,
1125,0,2,91.52000000000001,
1130,0,5,93.28,
1135,0,9,110.06,
1140,0,6,90.59,
1145,0,9,92.16000000000001,
1150,0,5,90.74,
1155,0,3,91.85000000000001,
1160,0,1,91.25999999999999,
1165,0,8,90.41,
1170,0,1,156.85,
1175,0,3,91.94,
1180,0,2,89.55,
1185,0,4,91.93,
1190,0,4,91.8,
1195,0,3,91.27,
1200,0,4,90.87,
1205,0,4,91.6,
1210,0,8,90.51,
1215,0,7,92.45,
1220,0,3,89.86999999999999,
1225,0,2,90.28,
1230,0,7,91.58,
1235,0,3,91.28,
1240,0,7,116.3,
1245,0,6,90.58,
1250,0,7,90.51,
1255,0,5,91.54,
1260,0,7,90.9,
1265,0,8,92.0,
1270,0,7,92.69,
1275,0,9,92.24,
1280,0,3,90.2,
1285,0,5,91.61,
1290,0,8,90.79,
1295,0,9,91.35,
1300,0,10,89.72,
1305,0,9,92.15,
1310,0,10,92.25999999999999,
1315,0,8,90.93,
1320,0,7,89.64,
1325,0,7,91.24,
1330,0,6,91.04,
1335,0,8,90.0,
1340,0,9,157.82,
1345,0,8,91.9,
1350,0,7,90.42,
1355,0,9,91.14,
1360,0,5,90.39,
1365,0,3,92.03,
1370,0,4,92.68,
1375,0,5,91.36,
1380,0,4,90.49,
1385,0,6,90.41,
1390,0,7,91.00999999999999,
1395,0,3,90.62,
1400,0,4,89.94,
1405,0,4,92.1,
1410,0,6,90.63000000000001,
1415,0,5,89.99000000000001,
1420,0,8,92.02999999999999,
1425,0,4,92.15,
1430,0,7,90.0,
1435,0,4,91.22,
1440,0,4,91.52000000000001,
1445,0,7,90.66000000000001,
1450,0,5,90.11999999999999,
1455,0,4,90.56,
1460,0,5,91.36,
1465,0,4,92.76,
1470,0,3,90.99000000000001,
1475,0,4,92.06,
1480,0,7,89.98,
1485,0,5,90.32,
1490,0,4,93.41,
1495,0,5,92.44000000000001,
1500,0,4,92.67999999999999,
1505,0,3,92.61,
1510,0,5,90.62,
1515,0,1,92.64,
1520,0,2,92.1,
1525,0,2,92.64,
1530,0,4,90.21,
1535,0,3,90.88000000000001,
1540,0,3,91.62,
1545,0,1,92.49,
1550,0,5,91.36,
1555,0,2,93.17,
1560,0,2,92.55000000000001,
1565,0,1,91.02000000000001,
1570,0,2,90.88000000000001,
1575,0,2,93.06,
1580,0,2,90.88000000000001,
1585,0,1,92.18,
1590,0,7,90.52,
1595,0,4,91.02000000000001,
1600,0,0,91.02000000000001,
1605,0,1,92.55000000000001,
1610,0,3,92.32,
1615,0,1,92.5,
1620,0,4,90.91,
1625,0,4,92.5,
1630,0,2,92.55000000000001,
1635,0,2,91.44000000000001,
1640,0,1,91.75999999999999,
1645,0,2,92.25,
1650,0,2,92.49000000000001,
1655,0,0,92.49000000000001,
1660,0,0,92.49000000000001,
1665,0,0,92.49000000000001,
1670,0,1,91.44000000000001,
1675,0,1,92.49000000000001,
1680,0,1,89.75,
1685,0,4,89.81,
1690,0,2,92.5,
1695,0,2,92.78,
1700,0,3,92.49000000000001,
1705,0,2,91.35000000000001,
1710,0,3,91.44000000000001,
1715,0,2,92.5,
1720,0,0,92.5,
1725,0,1,158.43,
1730,0,0,158.43,
1735,0,0,158.43,
1740,0,1,92.44,
1745,0,1,91.88999999999999,
1750,0,1,92.44,
1755,0,1,90.78999999999999,
1760,0,2,92.75,
1765,0,2,91.88999999999999,
1770,0,0,91.88999999999999,
1775,0,2,92.51,
1780,0,3,92.44,
1785,0,0,92.44,
1790,0,2,92.5,
1795,0,1,158.43,
1800,0,2,91.88999999999999,
1805,0,3,90.55,
1810,0,2,92.44,
1815,0,1,92.33,
1820,0,1,92.44,
1825,0,0,92.44,
1830,0,0,92.44,
1835,0,0,92.44,
1840,0,1,93.16,
1845,0,1,92.44,
1850,0,2,93.08,
1855,0,3,158.43,
1860,0,2,92.75,
1865,0,0,92.75,
1870,0,1,91.88000000000001,
1875,0,2,92.44,
1880,0,1,92.75,
1885,0,2,91.88999999999999,
1890,0,1,93.08,
1895,0,3,91.98,
1900,0,3,92.44,
1905,0,1,92.75,
1910,0,0,92.75,
1915,0,2,91.88999999999999,
1920,0,2,92.33,
1925,0,4,91.39999999999999,
1930,0,3,91.88000000000001,
1935,0,2,91.09,
1940,0,3,92.01,
1945,0,3,92.44,
1950,0,2,91.88000000000001,
1955,0,0,91.88000000000001,
1960,0,1,92.75,
1965,0,4,90.58,
1970,0,4,90.9,
1975,0,3,92.82000000000001,
1980,0,4,92.44,
1985,0,2,91.88000000000001,
1990,0,0,91.88000000000001,
1995,0,2,92.56,
2000,0,2,91.72,
2005,0,3,91.01,
2010,0,2,92.02,
2015,0,3,91.09,
2020,0,3,92.02,
2025,0,0,92.02,
2030,0,3,91.28,
2035,0,4,91.27,
2040,0,2,92.15,
2045,0,1,91.01,
2050,0,4,91.39,
2055,0,4,91.64,
2060,0,2,91.01,
2065,0,2,91.13000000000001,
2070,0,2,90.9,
2075,0,1,91.27,
2080,0,1,91.01,
2085,0,4,93.17,
2090,0,2,91.13000000000001,
2095,0,2,91.01,
2100,0,4,93.17,
2105,0,2,91.13000000000001,
2110,0,2,91.91,
2115,0,3,92.2,
2120,0,1,91.13000000000001,
2125,0,5,91.9,
2130,0,2,90.71,
2135,0,3,89.74,
2140,0,3,90.33000000000001,
2145,0,2,92.64999999999999,
2150,0,3,156.32999999999998,
2155,0,3,91.9,
2160,0,2,92.64999999999999,
2165,0,3,89.85000000000001,
2170,0,3,92.03999999999999,
2175,0,3,91.24,
2180,0,1,91.9,
2185,0,1,90.61,
2190,0,2,92.13,
2195,0,2,92.86,
2200,0,2,92.13,
2205,0,4,91.78999999999999,
2210,0,2,89.98,
2215,0,3,92.17,
2220,0,4,90.06,
2225,0,2,92.03999999999999,
2230,0,2,90.37,
2235,0,4,92.17,
2240,0,2,91.24000000000001,
2245,0,4,90.72,
2250,0,2,91.9,
2255,0,1,90.61,
2260,0,1,92.03999999999999,
2265,0,1,90.07000000000001,
2270,0,3,91.89,
2275,0,3,92.0,
2280,0,2,91.85000000000001,
2285,0,2,90.61,
2290,0,1,91.9,
2295,0,1,90.61,
2300,0,1,91.9,
2305,0,1,90.61,
2310,0,2,90.07000000000001,
2315,0,2,90.81,
2320,0,4,91.03,
2325,0,4,90.07000000000001,
2330,0,1,91.9,
2335,0,0,91.9,
2340,0,1,90.61,
2345,0,1,91.71,
2350,0,1,89.68,
2355,0,2,92.0,
2360,0,2,90.07000000000001,
2365,0,2,90.33,
2370,0,2,92.0,
2375,0,3,92.06,
2380,0,3,92.19,
2385,0,1,90.88,
2390,0,3,92.0,
2395,0,2,91.60000000000001,
2400,0,0,91.60000000000001,
2405,0,1,91.06,
2410,0,2,91.24000000000001,
2415,0,1,91.60000000000001,
2420,0,0,91.60000000000001,
2425,0,0,91.60000000000001,
2430,0,0,91.60000000000001,
2435,0,0,91.60000000000001,
2440,0,1,91.06,
2445,0,2,91.53,
2450,0,1,91.92,
2455,0,1,91.06,
2460,0,3,91.64999999999999,
2465,0,1,91.53,
2470,0,1,90.65,
2475,0,2,91.92,
2480,0,0,91.92,
2485,0,0,91.92,
2490,0,0,91.92,
2495,0,0,91.92,
2500,0,1,91.53,
2505,0,2,91.06,
2510,0,3,91.64999999999999,
2515,0,2,90.65,
2520,0,2,91.92,
2525,0,2,90.65,
2530,0,2,91.92,
2535,0,1,91.4,
2540,0,1,91.92,
2545,0,1,91.4,
2550,0,1,91.92,
2555,0,0,91.92,
2560,0,0,91.92,
2565,0,0,91.92,
2570,0,0,91.92,
2575,0,0,91.92,
2580,0,0,91.92,
2585,0,0,91.92,
2590,0,1,91.4,
2595,0,2,91.53,
2600,0,1,91.92,
2605,0,0,91.92,
2610,0,0,91.92,
2615,0,2,90.71,
2620,0,2,90.65,
2625,0,2,91.92,
2630,0,0,91.92,
2635,0,0,91.92,
2640,0,1,92.32,
2645,0,2,91.49,
2650,0,1,91.92,
2655,0,0,91.92,
2660,0,1,91.4,
2665,0,0,91.4,
2670,0,1,91.92,
2675,0,0,91.92,
2680,0,0,91.92,
2685,0,0,91.92,
2690,0,0,91.92,
2695,0,0,91.92,
2700,0,0,91.92,
2705,0,0,91.92,
2710,0,0,91.92,
2715,0,1,92.32,
2720,0,1,91.92,
2725,0,0,91.92,
2730,0,0,91.92,
2735,0,0,91.92,
2740,0,1,91.53,
2745,0,2,92.32,
2750,0,1,91.92,
2755,0,0,91.92,
2760,0,0,91.92,
2765,0,1,91.53,
2770,0,1,91.92,
2775,0,0,91.92,
2780,0,0,91.92,
2785,0,0,91.92,
2790,0,0,91.92,
2795,0,0,91.92,
2800,0,1,92.32,
2805,0,1,91.92,
2810,0,0,91.92,
2815,0,1,91.4,
2820,0,1,91.92,
2825,0,1,91.4,
2830,0,2,91.53,
2835,0,0,91.53,
2840,0,0,91.53,
2845,0,1,92.38000000000001,
2850,0,2,90.65,
2855,0,1,91.53,
2860,0,2,91.49,
2865,0,1,91.92,
2870,0,1,91.53,
2875,0,2,91.49,
2880,0,1,91.92,
2885,0,0,91.92,
2890,0,2,90.65,
2895,0,1,93.95,
2900,0,1,90.65,
2905,0,0,90.65,
2910,0,1,91.4,
2915,0,2,92.32,
2920,0,3,90.65,
2925,0,0,90.65,
2930,0,0,90.65,
2935,0,0,90.65,
2940,0,1,90.79,
2945,0,1,90.65,
2950,0,1,93.95,
2955,0,1,90.65,
2960,0,1,90.79,
2965,0,1,91.41,
2970,0,2,90.65,
2975,0,0,90.65,
2980,0,1,90.79,
2985,0,0,90.79,
2990,0,1,92.48,
2995,0,0,92.48,
3000,0,2,90.65,
3005,0,1,90.79,
3010,0,2,91.4,
3015,0,2,90.79,
3020,0,3,91.64999999999999,
3025,0,1,93.95,
3030,0,0,93.95,
3035,0,0,93.95,
3040,0,2,90.47999999999999,
3045,0,3,90.21,
3050,0,2,90.65,
3055,0,1,93.95,
3060,0,1,90.65,
3065,0,1,91.53,
3070,0,0,91.53,
3075,0,1,90.65,
3080,0,3,91.25,
3085,0,4,90.93,
3090,0,2,91.00999999999999,
3095,0,1,89.97000000000001,
3100,0,1,90.93,
3105,0,1,90.72000000000001,
3110,0,0,90.72000000000001,
3115,0,2,92.4,
3120,0,2,89.97000000000001,
3125,0,2,90.72000000000001,
3130,0,1,90.93,
3135,0,1,92.17,
3140,0,1,90.93,
3145,0,0,90.93,
3150,0,0,90.93,
3155,0,3,92.4,
3160,0,2,90.44,
3165,0,2,89.97000000000001,
3170,0,2,90.44,
3175,0,1,90.93,
3180,0,2,91.78,
3185,0,2,90.93,
3190,0,1,90.44,
3195,0,0,90.44,
3200,0,0,90.44,
3205,0,1,90.93,
3210,0,2,91.78,
3215,0,1,92.4,
3220,0,3,92.21000000000001,
3225,0,1,91.98,
3230,0,1,92.21000000000001,
3235,0,2,91.78,
3240,0,3,90.72000000000001,
3245,0,1,91.48,
3250,0,1,90.44,
3255,0,0,90.44,
3260,0,1,91.78,
3265,0,2,91.48,
3270,0,2,91.78,
3275,0,2,92.69,
3280,0,1,91.78,
3285,0,1,92.69,
3290,0,1,91.78,
3295,0,0,91.78,
3300,0,1,92.21000000000001,
3305,0,2,92.69,
3310,0,1,91.78,
3315,0,1,92.21000000000001,
3320,0,2,92.69,
3325,0,0,92.69,
3330,0,0,92.69,
3335,0,1,91.98,
3340,0,2,92.92999999999999,
3345,0,1,91.2,
3350,0,1,90.11999999999999,
3355,0,2,92.92999999999999,
3360,0,2,90.11999999999999,
3365,0,1,91.2,
3370,0,0,91.2,
3375,0,0,91.2,
3380,0,0,91.2,
3385,0,0,91.2,
3390,0,2,92.69,
3395,0,1,92.92999999999999,
3400,0,1,90.43,
3405,0,4,90.98,
3410,0,0,90.98,
3415,0,2,91.91,
3420,0,2,90.98,
3425,0,1,91.83,
3430,0,0,91.83,
3435,0,1,90.98,
3440,0,1,91.83,
3445,0,1,90.98,
3450,0,1,91.83,
3455,0,0,91.83,
3460,0,1,91.54,
3465,0,2,90.98,
3470,0,3,91.78,
3475,0,1,92.21000000000001,
3480,0,1,91.98,
3485,0,0,91.98,
3490,0,2,91.78,
3495,0,2,92.48,
3500,0,1,91.98,
3505,0,0,91.98,
3510,0,1,92.21000000000001,
3515,0,1,91.98,
3520,0,0,91.98,
3525,0,2,91.78,
3530,0,2,91.98,
3535,0,0,91.98,
3540,0,0,91.98,
3545,0,1,92.21000000000001,
3550,0,1,91.98,
3555,0,1,92.21000000000001,
3560,0,0,92.21000000000001,
3565,0,1,91.98,
3570,0,0,91.98,
3575,0,0,91.98,
3580,0,1,92.21000000000001,
3585,0,0,92.21000000000001,
3590,0,0,92.21000000000001,
3595,0,2,89.79,
3600,0,1,92.9,
3605,0,0,92.9,
3610,0,0,92.9,
3615,0,1,92.08,
3620,0,2,92.25999999999999,
3625,0,0,92.25999999999999,
3630,0,1,92.9,
3635,0,0,92.9,
3640,0,1,92.25999999999999,
3645,0,2,92.08,
3650,0,1,92.9,
3655,0,1,89.79,
3660,0,2,92.08,
3665,0,0,92.08,
3670,0,0,92.08,
