episode,instability_humans,instability_CAVs,avg_time_lost,time_excess
820,0,7,90.63,
825,0,13,90.44,
830,0,7,89.2,
835,0,6,90.91,
840,0,14,91.61,
845,0,18,89.83999999999999,
850,0,8,90.47,
855,0,10,90.81,
860,0,8,89.75,
865,0,6,90.31,
870,0,10,89.82000000000001,
875,0,9,90.93,
880,0,6,89.11,
885,0,7,89.31,
890,0,9,90.21,
895,0,9,90.88000000000001,
900,0,8,92.65,
905,0,10,89.73,
910,0,11,90.57000000000001,
915,0,7,89.53,
920,0,10,90.89999999999999,
925,0,3,90.0,
930,0,7,89.72,
935,0,10,92.03999999999999,
940,0,8,90.16,
945,0,8,90.06,
950,0,7,90.57000000000001,
955,0,7,91.41000000000001,
960,0,8,90.11,
965,0,9,92.96,
970,0,14,89.64,
975,0,7,89.64,
980,0,8,89.79,
985,0,5,90.17,
990,0,9,90.45,
995,0,6,90.48,
1000,0,6,89.59,
1005,0,5,91.49,
1010,0,8,90.53,
1015,0,8,89.64999999999999,
1020,0,7,90.81,
1025,0,7,90.38,
1030,0,9,91.36,
1035,0,12,90.22,
1040,0,12,89.25,
1045,0,6,89.61,
1050,0,8,88.9,
1055,0,6,91.5,
1060,0,4,90.23,
1065,0,5,89.44999999999999,
1070,0,4,89.14999999999999,
1075,0,7,90.86,
1080,0,8,89.53,
1085,0,10,90.69,
1090,0,7,89.89,
1095,0,8,91.61,
1100,0,8,89.43,
1105,0,4,89.62,
1110,0,9,91.29,
1115,0,9,90.00999999999999,
1120,0,5,90.04,
1125,0,6,90.41,
1130,0,3,90.25,
1135,0,11,90.03,
1140,0,8,90.76,
1145,0,4,91.4,
1150,0,3,90.62,
1155,0,7,89.26,
1160,0,9,89.56,
1165,0,4,90.67999999999999,
1170,0,5,89.3,
1175,0,8,90.63000000000001,
1180,0,7,90.58999999999999,
1185,0,6,90.64,
1190,0,8,89.8,
1195,0,4,89.69,
1200,0,4,90.48,
1205,0,5,92.11,
1210,0,4,90.26,
1215,0,7,90.22,
1220,0,7,91.67,
1225,0,7,91.08999999999999,
1230,0,8,90.27,
1235,0,8,91.8,
1240,0,5,91.42999999999999,
1245,0,8,89.89,
1250,0,8,89.35,
1255,0,3,90.03999999999999,
1260,0,5,90.68,
1265,0,7,90.76,
1270,0,7,90.91,
1275,0,8,90.82000000000001,
1280,0,6,89.0,
1285,0,2,89.16,
1290,0,7,90.2,
1295,0,4,89.14,
1300,0,7,89.25,
1305,0,8,90.62,
1310,0,7,89.44,
1315,0,5,89.6,
1320,0,7,89.8,
1325,0,4,89.37,
1330,0,4,90.78,
1335,0,4,89.25,
1340,0,6,89.99,
1345,0,7,90.34,
1350,0,6,90.43,
1355,0,7,89.71,
1360,0,6,88.83,
1365,0,6,89.74000000000001,
1370,0,6,89.46000000000001,
1375,0,6,90.72,
1380,0,7,89.31,
1385,0,4,89.49,
1390,0,4,90.39999999999999,
1395,0,3,90.14,
1400,0,10,90.07,
1405,0,8,90.15,
1410,0,5,90.81,
1415,0,7,89.46000000000001,
1420,0,6,89.37,
1425,0,8,90.9,
1430,0,11,88.75999999999999,
1435,0,8,89.48,
1440,0,5,90.44999999999999,
1445,0,6,90.39,
1450,0,5,89.85,
1455,0,5,89.27,
1460,0,9,90.4,
1465,0,9,149.69000000000003,
1470,0,7,90.78,
1475,0,7,90.4,
1480,0,8,90.63000000000001,
1485,0,7,90.36,
1490,0,7,91.05000000000001,
1495,0,5,91.77000000000001,
1500,0,6,90.03,
1505,0,5,92.39,
1510,0,6,90.45,
1515,0,4,90.26,
1520,0,9,89.96,
1525,0,4,90.41,
1530,0,6,89.78,
1535,0,4,90.77,
1540,0,5,89.33,
1545,0,5,91.48,
1550,0,7,89.34,
1555,0,3,91.45,
1560,0,3,91.35000000000001,
1565,0,4,89.97,
1570,0,4,89.5,
1575,0,4,89.5,
1580,0,4,91.2,
1585,0,3,89.36999999999999,
1590,0,6,92.12,
1595,0,3,90.44000000000001,
1600,0,4,90.06,
1605,0,5,91.58,
1610,0,7,89.75,
1615,0,4,89.56,
1620,0,4,90.94,
1625,0,6,90.71000000000001,
1630,0,7,90.98,
1635,0,5,90.99,
1640,0,7,90.73,
1645,0,8,89.38,
1650,0,7,89.43,
1655,0,8,90.17,
1660,0,4,89.82,
1665,0,4,90.47,
1670,0,6,89.79,
1675,0,4,90.47,
1680,0,9,89.6,
1685,0,4,90.38000000000001,
1690,0,5,90.46,
1695,0,5,89.92,
1700,0,6,89.24000000000001,
1705,0,4,90.92,
1710,0,6,90.95,
1715,0,9,91.61,
1720,0,5,91.19,
1725,0,7,90.04,
1730,0,10,91.0,
1735,0,7,89.62,
1740,0,5,89.73,
1745,0,6,90.53999999999999,
1750,0,2,90.57,
1755,0,2,90.46000000000001,
1760,0,3,89.61,
1765,0,5,89.37,
1770,0,4,91.54,
1775,0,4,89.11,
1780,0,5,90.94,
1785,0,4,157.88,
1790,0,6,150.16,
1795,0,6,89.95,
1800,0,1,89.04,
1805,0,7,89.92,
1810,0,4,91.35,
1815,0,6,90.65,
1820,0,2,89.25,
1825,0,1,89.56,
1830,0,4,90.72999999999999,
1835,0,5,89.72,
1840,0,5,89.7,
1845,0,7,90.86999999999999,
1850,0,5,89.25,
1855,0,4,91.84,
1860,0,2,91.31,
1865,0,4,89.86,
1870,0,4,89.94999999999999,
1875,0,6,90.32,
1880,0,4,89.86,
1885,0,6,89.86,
1890,0,3,90.0,
1895,0,3,89.71000000000001,
1900,0,5,89.96000000000001,
1905,0,5,90.88,
1910,0,4,90.38000000000001,
1915,0,5,90.24,
1920,0,4,89.34,
1925,0,7,89.63,
1930,0,5,90.58,
1935,0,4,89.83,
1940,0,5,88.53,
1945,0,3,90.82,
1950,0,4,90.05000000000001,
1955,0,2,89.12,
1960,0,1,89.83,
1965,0,3,89.42,
1970,0,1,90.69999999999999,
1975,0,1,90.05000000000001,
1980,0,3,90.25999999999999,
1985,0,3,90.46000000000001,
1990,0,7,90.63000000000001,
1995,0,7,89.71,
2000,0,7,89.54,
2005,0,7,90.99000000000001,
2010,0,4,89.59,
2015,0,6,89.86,
2020,0,5,91.32000000000001,
2025,0,6,91.17,
2030,0,4,89.11,
2035,0,4,89.34,
2040,0,5,90.72,
2045,0,5,89.95,
2050,0,6,91.46,
2055,0,5,89.92999999999999,
2060,0,7,90.61,
2065,0,4,89.46,
2070,0,3,90.14999999999999,
2075,0,5,89.75999999999999,
2080,0,4,89.75,
2085,0,3,89.24,
2090,0,3,90.08999999999999,
2095,0,4,89.21000000000001,
2100,0,4,89.75,
2105,0,3,89.89,
2110,0,3,90.08999999999999,
2115,0,2,89.33000000000001,
2120,0,2,89.75,
2125,0,3,90.41000000000001,
2130,0,4,89.0,
2135,0,3,89.2,
2140,0,1,90.11999999999999,
2145,0,1,89.2,
2150,0,0,89.2,
2155,0,3,90.64,
2160,0,2,90.02000000000001,
2165,0,1,89.57000000000001,
2170,0,2,89.29,
2175,0,5,89.33000000000001,
2180,0,3,90.73,
2185,0,5,89.61,
2190,0,3,90.06,
2195,0,4,90.0,
2200,0,4,89.56,
2205,0,3,89.33999999999999,
2210,0,2,89.57000000000001,
2215,0,3,89.89,
2220,0,5,91.64,
2225,0,1,91.57,
2230,0,2,89.78,
2235,0,4,89.98,
2240,0,4,90.11999999999999,
2245,0,3,90.88,
2250,0,3,91.96,
2255,0,2,90.16,
2260,0,4,91.3,
2265,0,3,89.98,
2270,0,3,89.78999999999999,
2275,0,2,89.98,
2280,0,3,89.57000000000001,
2285,0,3,89.78999999999999,
2290,0,3,90.55,
2295,0,5,89.53,
2300,0,4,89.98,
2305,0,3,89.33999999999999,
2310,0,4,89.41,
2315,0,2,93.16,
2320,0,2,89.41,
2325,0,2,88.75999999999999,
2330,0,2,90.5,
2335,0,4,90.10000000000001,
2340,0,1,91.72,
2345,0,1,91.87,
2350,0,2,89.41,
2355,0,2,91.87,
2360,0,1,91.96,
2365,0,3,91.38,
2370,0,4,91.87,
2375,0,2,89.57000000000001,
2380,0,4,92.15,
2385,0,0,92.15,
2390,0,1,90.8,
2395,0,3,93.18,
2400,0,2,92.15,
2405,0,2,93.18,
2410,0,1,92.11,
2415,0,0,92.11,
2420,0,0,92.11,
2425,0,0,92.11,
2430,0,2,92.44,
2435,0,2,89.29,
2440,0,2,92.11,
2445,0,4,90.89,
2450,0,1,90.55,
2455,0,4,92.11,
2460,0,1,93.18,
2465,0,1,92.11,
2470,0,1,89.85,
2475,0,3,90.08,
2480,0,4,90.28,
2485,0,1,92.19000000000001,
2490,0,0,92.19000000000001,
2495,0,1,90.8,
2500,0,2,89.29,
2505,0,2,91.71,
2510,0,1,90.42,
2515,0,2,93.18,
2520,0,3,90.28,
2525,0,3,89.77000000000001,
2530,0,3,92.44,
2535,0,4,90.89,
2540,0,2,90.77,
2545,0,3,90.12,
2550,0,2,93.18,
2555,0,2,91.71000000000001,
2560,0,3,90.28,
2565,0,1,90.42,
2570,0,3,90.10000000000001,
2575,0,4,90.6,
2580,0,3,93.07000000000001,
2585,0,4,90.22,
2590,0,3,91.16,
2595,0,0,91.16,
2600,0,3,89.97,
2605,0,1,90.21000000000001,
2610,0,3,89.36,
2615,0,3,89.72,
2620,0,4,90.6,
2625,0,4,90.10000000000001,
2630,0,3,90.22,
2635,0,1,90.6,
2640,0,3,88.87,
2645,0,0,88.87,
2650,0,3,90.10000000000001,
2655,0,2,90.05,
2660,0,2,90.78,
2665,0,4,89.88000000000001,
2670,0,2,89.64,
2675,0,1,88.87,
2680,0,3,91.08000000000001,
2685,0,3,91.36,
2690,0,2,90.5,
2695,0,3,90.44,
2700,0,4,88.9,
2705,0,3,90.35,
2710,0,2,88.69999999999999,
2715,0,2,90.08,
2720,0,3,88.69,
2725,0,2,89.53,
2730,0,2,90.19,
2735,0,2,90.23,
2740,0,3,89.11999999999999,
2745,0,3,90.23,
2750,0,2,89.47,
2755,0,4,90.19,
2760,0,3,89.11999999999999,
2765,0,3,89.32000000000001,
2770,0,3,90.11999999999999,
2775,0,2,91.18,
2780,0,1,90.44,
2785,0,1,90.11999999999999,
2790,0,3,89.47,
2795,0,3,89.6,
2800,0,1,90.64999999999999,
2805,0,3,91.18,
2810,0,1,89.32000000000001,
2815,0,2,90.44,
2820,0,1,91.18,
2825,0,3,90.64999999999999,
2830,0,2,89.32000000000001,
2835,0,1,91.18,
2840,0,2,89.6,
2845,0,2,90.92,
2850,0,3,89.19999999999999,
2855,0,3,89.6,
2860,0,2,91.18,
2865,0,2,89.6,
2870,0,2,91.18,
2875,0,2,89.6,
2880,0,3,89.47999999999999,
2885,0,3,90.05,
2890,0,1,89.32000000000001,
2895,0,1,89.6,
2900,0,1,89.32000000000001,
2905,0,0,89.32000000000001,
2910,0,3,90.11999999999999,
2915,0,3,89.32000000000001,
2920,0,0,89.32000000000001,
2925,0,1,89.6,
2930,0,3,89.19999999999999,
2935,0,2,90.64999999999999,
2940,0,2,89.19999999999999,
2945,0,2,90.64999999999999,
2950,0,1,89.6,
2955,0,0,89.6,
2960,0,2,90.05,
2965,0,2,89.6,
2970,0,0,89.6,
2975,0,2,90.05,
2980,0,1,90.64999999999999,
2985,0,2,90.44,
2990,0,0,90.44,
2995,0,0,90.44,
3000,0,2,89.32000000000001,
3005,0,2,90.44,
3010,0,1,91.18,
3015,0,2,89.6,
3020,0,2,90.05,
3025,0,0,90.05,
3030,0,0,90.05,
3035,0,1,89.32000000000001,
3040,0,2,90.44,
3045,0,1,91.18,
3050,0,2,89.6,
3055,0,2,90.11999999999999,
3060,0,3,89.32000000000001,
3065,0,1,90.05,
3070,0,1,89.19999999999999,
3075,0,2,90.64999999999999,
3080,0,1,89.6,
3085,0,0,89.6,
3090,0,1,89.32000000000001,
3095,0,1,90.05,
3100,0,2,89.6,
3105,0,0,89.6,
3110,0,3,89.19999999999999,
3115,0,3,89.6,
3120,0,3,89.19999999999999,
3125,0,3,90.0,
3130,0,2,91.18,
3135,0,2,90.05,
3140,0,2,89.6,
3145,0,2,90.05,
3150,0,0,90.05,
3155,0,1,89.32000000000001,
3160,0,2,90.64999999999999,
3165,0,0,90.64999999999999,
3170,0,1,88.83000000000001,
3175,0,1,90.64999999999999,
3180,0,2,89.44,
3185,0,3,90.11999999999999,
3190,0,1,89.19999999999999,
3195,0,2,90.64999999999999,
3200,0,1,90.05,
3205,0,2,89.6,
3210,0,3,89.78,
3215,0,2,89.5,
3220,0,3,90.26,
3225,0,2,91.22,
3230,0,2,90.26,
3235,0,2,90.66,
3240,0,1,89.78,
3245,0,3,90.26,
3250,0,1,89.98,
3255,0,2,89.78,
3260,0,2,89.98,
3265,0,2,90.44,
3270,0,4,89.78,
3275,0,2,89.19999999999999,
3280,0,2,90.64999999999999,
3285,0,1,89.6,
3290,0,2,90.11999999999999,
3295,0,1,90.64999999999999,
3300,0,0,90.64999999999999,
3305,0,0,90.64999999999999,
3310,0,2,89.32000000000001,
3315,0,2,90.64999999999999,
3320,0,3,91.18,
3325,0,3,90.13,
3330,0,3,90.11999999999999,
3335,0,0,90.11999999999999,
3340,0,3,90.13,
3345,0,2,89.9,
3350,0,1,90.26,
3355,0,2,90.66,
3360,0,2,91.22,
3365,0,2,90.26,
3370,0,2,90.66,
3375,0,2,90.26,
3380,0,1,90.13,
3385,0,1,89.74000000000001,
3390,0,2,91.22,
3395,0,3,90.13,
3400,0,2,89.98,
3405,0,4,90.64999999999999,
3410,0,2,89.32000000000001,
3415,0,1,91.18,
3420,0,0,91.18,
3425,0,3,90.64999999999999,
3430,0,2,89.19999999999999,
3435,0,2,89.78,
3440,0,3,89.6,
3445,0,1,90.13,
3450,0,3,91.18,
3455,0,2,89.46,
3460,0,2,90.64999999999999,
3465,0,1,89.6,
3470,0,3,89.19999999999999,
3475,0,0,89.19999999999999,
3480,0,1,90.11999999999999,
3485,0,2,91.18,
3490,0,1,90.44,
3495,0,0,90.44,
3500,0,0,90.44,
3505,0,1,91.18,
3510,0,3,90.64999999999999,
3515,0,1,90.05,
3520,0,1,89.32000000000001,
3525,0,1,89.6,
3530,0,2,90.11999999999999,
3535,0,2,90.66,
3540,0,5,89.47,
3545,0,3,89.74000000000001,
3550,0,1,89.78,
3555,0,2,89.19999999999999,
3560,0,2,89.9,
3565,0,1,91.22,
3570,0,3,90.44,
3575,0,0,90.44,
3580,0,2,90.64999999999999,
3585,0,1,89.37,
3590,0,2,89.66000000000001,
3595,0,4,89.10000000000001,
3600,0,1,89.53,
3605,0,1,89.99,
3610,0,1,89.53,
3615,0,2,91.6,
3620,0,3,89.65,
3625,0,3,90.44,
3630,0,3,89.99,
3635,0,3,89.19999999999999,
3640,0,4,89.53,
3645,0,1,89.10000000000001,
3650,0,1,89.19000000000001,
3655,0,2,89.58,
3660,0,3,89.24000000000001,
3665,0,3,90.14999999999999,
3670,0,2,90.16000000000001,
3675,0,3,89.10000000000001,
3680,0,2,89.99,
3685,0,2,90.47,
3690,0,1,90.16000000000001,
3695,0,3,88.88,
3700,0,2,89.24000000000001,
3705,0,2,88.88,
3710,0,2,90.47,
3715,0,2,90.25999999999999,
3720,0,3,90.11999999999999,
3725,0,2,89.21,
3730,0,1,90.47,
3735,0,1,89.21,
3740,0,1,90.47,
3745,0,2,88.88,
3750,0,0,88.88,
3755,0,1,90.11999999999999,
3760,0,2,90.16000000000001,
3765,0,1,89.65,
3770,0,2,88.88,
3775,0,0,88.88,
3780,0,3,89.58,
3785,0,1,90.47,
3790,0,3,88.67,
3795,0,0,88.67,
3800,0,0,88.67,
3805,0,2,90.11999999999999,
3810,0,3,92.13000000000001,
3815,0,1,90.16000000000001,
3820,0,0,90.16000000000001,
3825,0,2,90.11999999999999,
3830,0,0,90.11999999999999,
3835,0,0,90.11999999999999,
3840,0,1,89.24000000000001,
3845,0,3,89.58,
3850,0,0,89.58,
3855,0,2,90.00999999999999,
3860,0,1,89.91,
3865,0,3,89.73,
3870,0,2,91.42999999999999,
3875,0,2,89.69999999999999,
3880,0,2,88.67,
3885,0,2,89.69999999999999,
3890,0,1,89.19999999999999,
3895,0,1,89.21,
3900,0,1,89.19999999999999,
3905,0,2,89.91,
3910,0,3,89.58,
3915,0,1,89.44999999999999,
3920,0,2,89.91,
3925,0,2,89.19999999999999,
3930,0,2,89.91,
3935,0,2,89.19999999999999,
3940,0,2,89.44999999999999,
3945,0,3,91.42999999999999,
3950,0,1,89.19999999999999,
3955,0,2,89.44999999999999,
3960,0,2,92.13000000000001,
3965,0,3,89.69999999999999,
3970,0,2,91.38000000000001,
3975,0,4,90.00999999999999,
3980,0,3,90.62,
3985,0,4,89.63,
3990,0,2,91.34,
3995,0,0,91.34,
4000,0,2,90.14,
4005,0,3,89.30000000000001,
4010,0,3,91.34,
4015,0,2,90.14,
4020,0,0,90.14,
4025,0,2,91.34,
4030,0,1,89.78,
4035,0,0,89.78,
4040,0,1,91.34,
4045,0,1,89.78,
4050,0,3,89.53999999999999,
4055,0,1,92.08000000000001,
4060,0,1,91.34,
4065,0,1,89.3,
4070,0,3,90.14,
4075,0,1,92.08000000000001,
4080,0,2,89.53,
4085,0,2,92.08000000000001,
4090,0,3,89.63,
4095,0,1,89.3,
4100,0,1,91.34,
4105,0,1,89.78,
4110,0,1,91.34,
4115,0,2,89.53999999999999,
4120,0,1,92.08000000000001,
4125,0,1,89.53999999999999,
4130,0,2,89.63,
4135,0,2,90.14,
4140,0,2,89.53999999999999,
4145,0,2,91.34,
4150,0,2,89.63,
4155,0,2,90.14,
4160,0,2,91.34,
4165,0,2,89.63,
4170,0,0,89.63,
4175,0,2,91.34,
4180,0,0,91.34,
4185,0,1,89.78,
4190,0,2,89.53,
4195,0,1,89.63,
4200,0,2,91.34,
4205,0,1,89.3,
4210,0,0,89.3,
4215,0,1,91.34,
4220,0,2,90.14,
4225,0,1,89.53,
4230,0,3,91.34,
4235,0,2,90.82000000000001,
4240,0,2,92.59,
4245,0,1,92.19000000000001,
4250,0,1,92.59,
4255,0,2,89.96000000000001,
4260,0,0,89.96000000000001,
4265,0,2,92.59,
4270,0,3,89.54,
4275,0,2,91.48,
4280,0,2,89.54,
4285,0,1,90.82000000000001,
4290,0,0,90.82000000000001,
4295,0,1,90.02,
4300,0,1,92.59,
4305,0,2,90.82000000000001,
4310,0,2,92.43,
4315,0,3,92.19000000000001,
4320,0,1,89.96000000000001,
4325,0,3,90.51,
4330,0,1,92.59,
4335,0,3,89.54,
4340,0,3,92.59,
4345,0,1,91.48,
4350,0,2,90.02,
4355,0,1,90.82000000000001,
4360,0,2,92.43,
4365,0,3,90.7,
4370,0,0,90.7,
4375,0,1,89.41000000000001,
4380,0,3,91.48,
4385,0,1,89.96000000000001,
4390,0,2,89.78,
4395,0,4,92.59,
4400,0,2,91.02,
4405,0,3,89.36,
4410,0,1,89.78,
4415,0,3,90.7,
4420,0,3,90.82000000000001,
4425,0,3,89.36,
4430,0,2,89.54,
4435,0,2,91.48,
4440,0,2,90.02,
4445,0,2,89.54,
4450,0,3,92.59,
4455,0,1,91.48,
4460,0,3,90.82000000000001,
4465,0,1,90.02,
4470,0,1,90.64999999999999,
4475,0,2,89.41000000000001,
4480,0,1,88.97,
4485,0,2,90.02,
4490,0,1,90.82000000000001,
4495,0,3,91.48,
4500,0,2,90.02,
4505,0,2,89.54,
4510,0,3,91.28,
4515,0,0,91.28,
4520,0,1,92.19000000000001,
4525,0,2,89.54,
4530,0,3,92.59,
4535,0,3,91.78,
4540,0,3,92.59,
4545,0,2,90.82000000000001,
4550,0,2,92.59,
4555,0,0,92.59,
4560,0,2,90.82000000000001,
4565,0,0,90.82000000000001,
4570,0,1,90.02,
4575,0,0,90.02,
4580,0,2,89.54,
4585,0,1,90.64999999999999,
4590,0,1,89.54,
4595,0,2,91.48,
4600,0,2,90.02,
4605,0,1,92.59,
4610,0,1,92.19000000000001,
4615,0,2,91.48,
4620,0,1,89.96000000000001,
4625,0,1,92.19000000000001,
4630,0,2,91.48,
4635,0,1,89.96000000000001,
4640,0,1,92.19000000000001,
4645,0,0,92.19000000000001,
4650,0,2,90.02,
4655,0,2,89.54,
4660,0,0,89.54,
4665,0,1,90.82000000000001,
4670,0,1,90.02,
4675,0,1,90.82000000000001,
4680,0,1,90.02,
4685,0,1,90.82000000000001,
4690,0,1,90.02,
4695,0,3,89.96000000000001,
4700,0,0,89.96000000000001,
4705,0,2,90.82000000000001,
4710,0,1,89.54,
4715,0,1,89.96000000000001,
4720,0,2,92.59,
4725,0,2,90.64999999999999,
4730,0,3,92.19000000000001,
4735,0,2,91.48,
4740,0,2,92.19000000000001,
4745,0,2,89.54,
4750,0,3,92.59,
4755,0,0,92.59,
4760,0,2,90.64999999999999,
4765,0,2,92.59,
4770,0,0,92.59,
4775,0,2,89.96000000000001,
4780,0,1,89.54,
4785,0,2,90.02,
4790,0,2,91.48,
4795,0,2,92.19000000000001,
4800,0,2,89.54,
4805,0,2,91.48,
4810,0,1,90.64999999999999,
4815,0,3,88.76,
4820,0,3,89.96000000000001,
4825,0,4,92.35,
4830,0,2,90.64999999999999,
4835,0,3,90.84,
4840,0,4,90.02,
4845,0,2,92.19000000000001,
4850,0,3,89.27,
4855,0,2,90.64999999999999,
4860,0,3,90.57000000000001,
4865,0,3,89.96000000000001,
4870,0,1,89.54,
4875,0,1,90.64999999999999,
4880,0,4,89.97,
4885,0,1,88.76,
4890,0,1,92.35,
4895,0,2,90.64999999999999,
4900,0,3,92.19000000000001,
4905,0,2,91.53999999999999,
4910,0,2,92.19000000000001,
4915,0,2,90.84,
4920,0,3,90.17,
4925,0,2,89.96000000000001,
4930,0,2,90.82000000000001,
4935,0,1,92.19000000000001,
4940,0,3,90.64999999999999,
4945,0,1,90.02,
4950,0,0,90.02,
4955,0,2,92.19000000000001,
4960,0,1,90.82000000000001,
4965,0,2,92.59,
4970,0,2,89.96000000000001,
4975,0,3,88.99000000000001,
4980,0,3,89.96000000000001,
4985,0,1,92.19000000000001,
4990,0,2,90.84,
4995,0,2,89.54,
5000,0,2,91.48,
5005,0,3,90.82000000000001,
5010,0,2,90.64999999999999,
5015,0,1,90.02,
5020,0,1,90.82000000000001,
5025,0,2,89.96000000000001,
5030,0,2,90.82000000000001,
5035,0,2,89.96000000000001,
5040,0,2,92.59,
5045,0,2,90.64999999999999,
5050,0,3,90.19999999999999,
5055,0,3,90.64999999999999,
5060,0,3,92.19000000000001,
5065,0,3,90.64999999999999,
5070,0,2,92.59,
5075,0,1,90.02,
5080,0,1,90.82000000000001,
5085,0,0,90.82000000000001,
5090,0,2,92.59,
5095,0,1,92.19000000000001,
5100,0,0,92.19000000000001,
5105,0,3,90.64999999999999,
5110,0,3,92.19000000000001,
5115,0,2,90.02,
5120,0,0,90.02,
5125,0,2,92.19000000000001,
5130,0,4,90.28,
5135,0,2,89.94,
5140,0,2,90.42,
5145,0,0,90.42,
5150,0,2,90.28,
5155,0,0,90.28,
5160,0,4,89.99000000000001,
5165,0,1,90.86000000000001,
5170,0,1,90.42,
5175,0,1,90.86000000000001,
5180,0,2,90.60000000000001,
5185,0,2,90.86000000000001,
5190,0,1,89.94,
5195,0,1,90.86000000000001,
5200,0,2,89.83,
5205,0,0,89.83,
5210,0,0,89.83,
5215,0,0,89.83,
5220,0,0,89.83,
5225,0,0,89.83,
5230,0,0,89.83,
5235,0,0,89.83,
5240,0,0,89.83,
5245,0,0,89.83,
5250,0,0,89.83,
5255,0,0,89.83,
5260,0,0,89.83,
5265,0,0,89.83,
5270,0,0,89.83,
5275,0,0,89.83,
5280,0,0,89.83,
5285,0,0,89.83,
5290,0,0,89.83,
5295,0,0,89.83,
5300,0,0,89.83,
